datetime;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
08/01/2014;04 - 05;194,32;197,3;197,3;197,3;197,3;197,3;84,81;84,81;197,3;197,3;197,3;197,3;197,3;197,3;197,3;216,7;216,7
08/01/2014;05 - 06;204,76;206,03;206,03;206,03;206,03;247,21;167,17;174,48;206,03;206,03;206,03;206,03;206,03;206,03;247,21;247,21;247,21
08/01/2014;06 - 07;220,43;218,79;218,79;218,79;218,79;306,59;218,79;218,79;218,79;218,79;218,79;218,79;218,79;218,79;306,59;306,59;306,59
08/01/2014;07 - 08;229,68;227,74;227,74;227,74;227,74;355,07;227,74;227,74;227,74;227,74;227,74;227,74;227,74;227,74;355,07;355,07;355,07
08/01/2014;08 - 09;234,08;230,87;230,87;230,87;230,87;354,4;230,87;230,87;230,87;230,87;230,87;230,87;230,87;230,87;354,4;354,4;354,4
08/01/2014;09 - 10;231,77;229,83;229,83;229,83;229,83;346,79;229,83;229,83;229,83;229,83;229,83;229,83;229,83;229,83;346,79;346,79;346,79
08/01/2014;10 - 11;229,23;227,74;227,74;227,74;227,74;295,17;227,74;227,74;227,74;227,74;227,74;227,74;227,74;227,74;342,47;342,47;342,47
08/01/2014;11 - 12;228,19;227,51;227,51;227,51;227,51;255,19;227,51;227,51;227,51;227,51;227,51;227,51;227,51;227,51;336,2;336,2;336,2
08/01/2014;12 - 13;225,35;224,75;224,75;224,75;224,75;226,47;224,75;224,75;224,75;224,75;224,75;224,75;224,75;224,75;343,14;343,14;343,14
08/01/2014;13 - 14;226,55;226,02;226,02;226,02;226,02;235,12;226,02;226,02;226,02;226,02;226,02;226,02;226,02;226,02;344,55;344,55;344,55
08/01/2014;14 - 15;228,86;227,29;227,29;227,29;227,29;292,86;227,29;227,29;227,29;227,29;227,29;227,29;227,29;227,29;348,28;348,28;348,28
08/01/2014;15 - 16;230,2;228,19;228,19;228,19;228,19;358,13;228,19;228,19;228,19;228,19;228,19;228,19;228,19;228,19;358,13;358,13;358,13
08/01/2014;16 - 17;234;230,72;230,72;230,72;230,72;355;230,72;230,72;230,72;230,72;230,72;230,72;230,72;230,72;355;355;355
08/01/2014;17 - 18;236,84;233,78;233,78;233,78;233,78;305,69;233,78;233,78;233,78;233,78;233,78;233,78;233,78;233,78;343,21;343,21;343,21
08/01/2014;18 - 19;232,29;230,05;230,05;230,05;230,05;291,22;230,05;230,05;230,05;230,05;230,05;230,05;230,05;230,05;291,22;328,52;328,52
08/01/2014;19 - 20;227,89;225,87;225,87;225,87;225,87;291,89;225,87;225,87;225,87;225,87;225,87;225,87;225,87;225,87;291,89;305,99;305,99
08/01/2014;20 - 21;222,89;221,7;221,7;221,7;221,7;262,13;221,7;221,7;221,7;221,7;221,7;221,7;221,7;221,7;262,13;354,48;354,48
08/01/2014;21 - 22;220,58;219,38;219,38;219,38;219,38;248,4;219,38;219,38;219,38;219,38;219,38;219,38;219,38;219,38;248,4;248,4;248,4
08/01/2014;22 - 23;216,03;215,65;215,65;215,65;215,65;226,17;215,65;215,65;215,65;215,65;215,65;215,65;215,65;215,65;226,17;226,17;226,17
08/01/2014;23 - 00;212,52;212,52;212,52;212,52;212,52;212,52;212,52;212,52;212,52;212,52;212,52;212,52;212,52;212,52;212,52;223,79;223,79
09/01/2014;00 - 01;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76
09/01/2014;01 - 02;197,69;197,69;197,69;197,69;197,69;197,69;197,69;197,69;197,69;197,69;197,69;197,69;197,69;197,69;197,69;197,69;197,69
09/01/2014;02 - 03;189,48;185,23;185,23;185,23;185,23;185,23;185,23;185,23;194,18;194,18;194,18;185,23;185,23;185,23;194,41;194,41;194,41
09/01/2014;03 - 04;198,81;198,88;198,88;198,88;198,88;198,88;198,88;198,88;198,88;198,88;198,88;198,88;198,88;198,88;198,88;198,88;198,88
09/01/2014;04 - 05;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76;202,76
09/01/2014;05 - 06;210,82;209,92;209,92;209,92;209,92;226,19;202,32;209,92;209,92;209,92;209,92;209,92;209,92;209,92;226,19;226,19;226,19
09/01/2014;06 - 07;226,71;223,65;223,65;223,65;223,65;285,2;231,26;223,65;223,65;223,65;223,65;223,65;223,65;223,65;285,2;285,2;285,2
09/01/2014;07 - 08;238,72;234,99;234,99;234,99;234,99;358,75;234,99;234,99;234,99;234,99;234,99;234,99;234,99;234,99;358,75;358,75;358,75
09/01/2014;08 - 09;247;241,7;241,7;241,7;241,7;366,88;241,7;241,7;241,7;241,7;241,7;241,7;241,7;241,7;366,88;366,88;366,88
09/01/2014;09 - 10;244,69;240,59;240,59;240,59;240,59;358,68;240,59;240,59;240,59;240,59;240,59;240,59;240,59;240,59;358,68;358,68;358,68
09/01/2014;10 - 11;243,72;241,03;241,03;241,03;241,03;265,13;241,03;241,03;241,03;241,03;241,03;241,03;241,03;241,03;273,78;273,78;273,78
09/01/2014;11 - 12;240,73;238,42;238,42;238,42;238,42;273,26;238,42;238,42;238,42;238,42;238,42;238,42;238,42;238,42;273,26;273,26;273,26
09/01/2014;12 - 13;228,72;226,78;226,78;226,78;226,78;272,44;226,78;226,78;226,78;226,78;226,78;226,78;226,78;226,78;272,44;272,44;272,44
09/01/2014;13 - 14;227,6;225,96;225,96;225,96;225,96;268,11;225,96;225,96;225,96;225,96;225,96;225,96;225,96;225,96;270,5;270,5;270,5
09/01/2014;14 - 15;226,11;222,76;222,76;222,76;222,76;403,66;222,76;222,76;222,76;222,76;222,76;222,76;222,76;222,76;403,66;403,66;403,66
09/01/2014;15 - 16;227,83;224,62;224,62;224,62;224,62;421,56;224,62;224,62;224,62;224,62;224,62;224,62;224,62;224,62;421,56;421,56;421,56
09/01/2014;16 - 17;230,36;228,05;228,05;228,05;228,05;432,75;228,05;228,05;228,05;228,05;228,05;228,05;228,05;228,05;432,75;432,75;432,75
09/01/2014;17 - 18;236,63;232,75;232,75;232,75;232,75;373,75;232,75;232,75;232,75;232,75;232,75;232,75;232,75;232,75;373,75;373,75;373,75
09/01/2014;18 - 19;230,36;228,2;228,2;228,2;228,2;288,93;228,2;228,2;228,2;228,2;228,2;228,2;228,2;228,2;288,93;288,93;288,93
09/01/2014;19 - 20;226,04;223,58;223,58;223,58;223,58;297,58;223,58;223,58;223,58;223,58;223,58;223,58;223,58;223,58;297,58;297,58;297,58
09/01/2014;20 - 21;218,65;218,5;218,5;218,5;218,5;238,05;218,5;218,5;218,5;218,5;218,5;218,5;218,5;218,5;242,45;242,45;242,45
09/01/2014;21 - 22;213,28;212,98;212,98;212,98;212,98;244,46;207,91;212,98;212,98;212,98;212,98;212,98;212,98;212,98;244,46;244,46;244,46
09/01/2014;22 - 23;209,18;210,6;210,6;210,6;210,6;216,56;147,48;210,6;210,6;210,6;210,6;210,6;210,6;210,6;216,56;216,56;216,56
09/01/2014;23 - 00;201,49;204,63;204,63;204,63;204,63;204,63;61,62;61,62;204,63;204,63;204,63;204,63;204,63;204,63;204,63;204,63;204,63
10/01/2014;00 - 01;197,4;200,98;200,98;200,98;200,98;200,98;61,92;61,92;200,98;200,98;200,98;200,98;200,98;200,98;200,98;201,95;201,95
10/01/2014;01 - 02;190,83;193,59;193,59;193,59;193,59;193,59;67,07;67,07;195,01;195,01;195,01;193,59;193,59;193,59;193,59;201,72;201,72
10/01/2014;02 - 03;188,89;185,39;185,39;185,39;185,39;185,39;57,74;57,74;195,08;195,08;195,08;185,39;185,39;185,39;185,39;201,72;201,72
10/01/2014;03 - 04;191,13;191,13;191,13;191,13;191,13;191,13;66,47;66,47;197,55;197,55;197,55;191,13;191,13;191,13;191,13;201,72;201,72
10/01/2014;04 - 05;199,56;203,59;203,59;203,59;203,59;203,59;61,4;61,4;203,59;203,59;203,59;203,59;203,59;203,59;203,59;203,59;203,59
10/01/2014;05 - 06;210,23;210,15;210,15;210,15;210,15;245,44;89,37;89,37;210,15;210,15;210,15;210,15;210,15;210,15;245,44;245,44;245,44
10/01/2014;06 - 07;224,25;220,6;220,6;220,6;220,6;358,24;213,96;220,6;220,6;220,6;220,6;220,6;220,6;220,6;358,24;358,24;358,24
10/01/2014;07 - 08;240,82;233,65;233,65;233,65;233,65;432,92;240,37;233,65;233,65;233,65;233,65;233,65;233,65;233,65;432,92;432,92;432,92
10/01/2014;08 - 09;248,13;239,7;239,7;239,7;239,7;433,14;239,7;239,7;239,7;239,7;239,7;239,7;239,7;239,7;433,14;433,14;433,14
10/01/2014;09 - 10;240,22;232,98;232,98;232,98;232,98;413,67;232,98;232,98;232,98;232,98;232,98;232,98;232,98;232,98;413,67;413,67;413,67
10/01/2014;10 - 11;234,03;229,77;229,77;229,77;229,77;358,09;229,77;229,77;229,77;229,77;229,77;229,77;229,77;229,77;358,09;358,09;358,09
10/01/2014;11 - 12;230,82;228,51;228,51;228,51;228,51;328,4;228,51;228,51;228,51;228,51;228,51;228,51;228,51;228,51;328,4;328,4;328,4
10/01/2014;12 - 13;227,24;225,07;225,07;225,07;225,07;328,55;225,07;225,07;225,07;225,07;225,07;225,07;225,07;225,07;328,55;328,55;328,55
10/01/2014;13 - 14;227,76;225,52;225,52;225,52;225,52;317,36;225,52;225,52;225,52;225,52;225,52;225,52;225,52;225,52;317,36;317,36;317,36
10/01/2014;14 - 15;231,42;228,13;228,13;228,13;228,13;403,15;228,13;228,13;228,13;228,13;228,13;228,13;228,13;228,13;403,15;403,15;403,15
10/01/2014;15 - 16;239,25;234,03;234,03;234,03;234,03;433,14;234,03;234,03;234,03;234,03;234,03;234,03;234,03;234,03;433,14;433,14;433,14
10/01/2014;16 - 17;246,11;238,5;238,5;238,5;238,5;433,14;238,5;238,5;238,5;238,5;238,5;238,5;238,5;238,5;433,14;433,14;433,14
10/01/2014;17 - 18;251,11;243,05;243,05;243,05;243,05;431,87;243,05;243,05;243,05;243,05;240,22;243,05;243,05;243,05;431,87;431,87;431,87
10/01/2014;18 - 19;244,62;238,73;238,73;238,73;238,73;353,32;238,73;238,73;238,73;238,73;238,73;238,73;238,73;238,73;353,32;353,32;353,32
10/01/2014;19 - 20;237,53;233,65;233,65;233,65;233,65;283,11;233,65;233,65;233,65;233,65;233,65;233,65;233,65;233,65;283,11;283,11;283,11
10/01/2014;20 - 21;231,04;229,92;229,92;229,92;229,92;256,18;229,92;229,92;229,92;229,92;229,92;229,92;229,92;229,92;256,18;256,18;256,18
10/01/2014;21 - 22;227,09;225,52;225,52;225,52;225,52;250,29;225,52;225,52;225,52;225,52;225,52;225,52;225,52;225,52;250,29;250,29;250,29
10/01/2014;22 - 23;223,51;222,69;222,69;222,69;222,69;238,88;222,69;222,69;222,69;222,69;222,69;222,69;222,69;222,69;238,88;238,88;238,88
10/01/2014;23 - 00;218,58;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43;218,43
11/01/2014;00 - 01;218,01;218,01;218,01;218,01;218,01;218,01;218,01;218,01;218,01;218,01;218,01;218,01;218,01;218,01;218,01;218,01;218,01
11/01/2014;01 - 02;210,18;210,18;210,18;210,18;210,18;210,18;210,18;210,18;210,18;210,18;210,18;210,18;210,18;210,18;210,18;216,82;216,82
11/01/2014;02 - 03;207,42;208,01;208,01;208,01;208,01;208,01;203,01;203,01;208,01;208,01;208,01;208,01;208,01;208,01;208,01;216,82;216,82
11/01/2014;03 - 04;205,4;205,92;205,92;205,92;205,92;205,92;202,12;202,12;205,92;205,92;205,92;205,92;205,92;205,92;205,92;216,89;216,89
11/01/2014;04 - 05;204,13;204,58;204,58;204,58;204,58;204,58;199,66;199,66;204,58;204,58;204,58;204,58;204,58;204,58;204,58;217,12;217,12
11/01/2014;05 - 06;210,85;210,92;210,92;210,92;210,92;210,92;208,24;208,24;210,92;210,92;210,92;210,92;210,92;210,92;210,92;336,04;336,04
11/01/2014;06 - 07;213,98;214,13;214,13;214,13;214,13;214,13;208,98;208,98;214,13;214,13;214,13;214,13;214,13;214,13;214,13;350,89;350,89
11/01/2014;07 - 08;221,14;220,77;220,77;220,77;220,77;237,19;220,77;220,77;220,77;220,77;220,77;220,77;220,77;220,77;237,19;350,89;350,89
11/01/2014;08 - 09;224,13;223,61;223,61;223,61;223,61;249,27;223,61;223,61;223,61;223,61;223,61;223,61;223,61;223,61;249,27;350,67;350,67
11/01/2014;09 - 10;226,37;226,07;226,07;226,07;226,07;253,38;226,07;226,07;226,07;226,07;226,07;226,07;226,07;226,07;253,38;350,97;350,97
11/01/2014;10 - 11;228,68;228,46;228,46;228,46;228,46;253,08;228,46;228,46;228,46;228,46;228,46;228,46;228,46;228,46;253,08;351,04;351,04
11/01/2014;11 - 12;229,65;229,43;229,43;229,43;229,43;250,17;229,43;229,43;229,43;229,43;229,43;229,43;229,43;229,43;250,17;360,81;360,81
11/01/2014;12 - 13;228,53;228,23;228,23;228,23;228,23;255,46;228,23;228,23;228,23;228,23;228,23;228,23;228,23;228,23;255,46;342,09;342,09
11/01/2014;13 - 14;228,75;228,23;228,23;228,23;228,23;258,52;228,23;228,23;228,23;228,23;228,23;228,23;228,23;228,23;258,52;340,37;340,37
11/01/2014;14 - 15;227,86;226,59;226,59;226,59;226,59;283,22;226,59;226,59;226,59;226,59;226,59;226,59;226,59;226,59;283,22;336,49;336,49
11/01/2014;15 - 16;229,95;227,56;227,56;227,56;227,56;350,97;227,56;227,56;227,56;227,56;227,56;227,56;227,56;227,56;350,97;350,97;350,97
11/01/2014;16 - 17;233,23;229,65;229,65;229,65;229,65;364,4;229,65;229,65;229,65;229,65;229,65;229,65;229,65;229,65;364,4;364,4;364,4
11/01/2014;17 - 18;245,77;241,59;241,59;241,59;241,59;367,75;236,59;241,59;236,59;236,59;230,47;241,59;241,59;241,59;367,75;367,75;367,75
11/01/2014;18 - 19;236,59;233,16;233,16;233,16;233,16;350,97;230,84;233,16;230,84;230,84;230,32;233,16;233,16;233,16;350,97;350,97;350,97
11/01/2014;19 - 20;232,48;234,72;234,72;234,72;234,72;284,04;234,72;234,72;228,68;228,68;228,68;234,72;234,72;234,72;284,04;340,15;340,15
11/01/2014;20 - 21;225,4;224,43;224,43;224,43;224,43;250,17;218,38;224,43;224,43;224,43;224,43;224,43;224,43;224,43;250,17;250,17;250,17
11/01/2014;21 - 22;220,47;219,8;219,8;219,8;219,8;282,92;183,17;219,8;219,8;219,8;219,8;219,8;219,8;219,8;282,92;282,92;282,92
11/01/2014;22 - 23;216,82;217,64;217,64;217,64;217,64;246,51;118,85;118,85;217,64;217,64;217,64;217,64;217,64;217,64;246,51;246,51;246,51
11/01/2014;23 - 00;213,01;215,7;215,7;215,7;215,7;226,44;82,97;82,97;215,7;215,7;215,7;215,7;215,7;215,7;226,44;226,44;226,44
12/01/2014;00 - 01;209,97;213,85;213,85;213,85;213,85;213,85;13,51;13,51;213,85;213,85;213,85;213,85;213,85;213,85;213,85;224,29;224,29
12/01/2014;01 - 02;203,77;209,59;209,59;209,59;209,59;209,59;15,97;15,97;209,59;209,59;209,59;209,59;209,59;209,59;209,59;224,37;224,37
12/01/2014;02 - 03;198,85;208,25;208,25;208,25;208,25;208,25;0,3;0,3;208,25;208,25;208,25;208,25;208,25;208,25;208,25;224,29;224,29
12/01/2014;03 - 04;201,24;208,92;208,92;208,92;208,92;208,92;0,82;0,82;208,92;208,92;208,92;208,92;208,92;208,92;208,92;224,44;224,44
12/01/2014;04 - 05;203,92;210,04;210,04;210,04;210,04;210,04;50,59;50,59;210,04;210,04;210,04;210,04;210,04;210,04;210,04;223,99;223,99
12/01/2014;05 - 06;206,61;211,91;211,91;211,91;211,91;211,91;50,22;50,22;211,91;211,91;211,91;211,91;211,91;211,91;211,91;211,91;211,91
12/01/2014;06 - 07;208,7;213,32;213,32;213,32;213,32;213,32;6,72;6,72;213,32;213,32;213,32;213,32;213,32;213,32;213,32;213,32;213,32
12/01/2014;07 - 08;211,46;215,71;215,71;215,71;215,71;215,71;67;67;215,71;215,71;215,71;215,71;215,71;215,71;215,71;215,71;215,71
12/01/2014;08 - 09;215,34;218,03;218,03;218,03;218,03;224,37;87,82;87,82;218,03;218,03;218,03;218,03;218,03;218,03;224,37;224,37;224,37
12/01/2014;09 - 10;217,28;219,37;219,37;219,37;219,37;226,38;97,07;97,07;219,37;219,37;219,37;219,37;219,37;219,37;226,38;226,38;226,38
12/01/2014;10 - 11;220,34;221,46;221,46;221,46;221,46;235,78;100,58;100,58;221,46;221,46;221,46;221,46;221,46;221,46;235,78;235,78;235,78
12/01/2014;11 - 12;222,43;223,1;223,1;223,1;223,1;234,96;148,56;148,56;223,1;223,1;223,1;223,1;223,1;223,1;234,96;234,96;234,96
12/01/2014;12 - 13;221,76;222,65;222,65;222,65;222,65;231,83;159,75;159,75;222,65;222,65;222,65;222,65;222,65;222,65;231,83;231,83;231,83
12/01/2014;13 - 14;222,35;221,91;221,91;221,91;221,91;231,9;189,22;221,91;221,91;221,91;221,91;221,91;221,91;221,91;231,9;231,9;231,9
12/01/2014;14 - 15;223,99;222,58;222,58;222,58;222,58;249,96;195,86;222,58;222,58;222,58;222,58;222,58;222,58;222,58;249,96;249,96;249,96
12/01/2014;15 - 16;226,53;224,37;224,37;224,37;224,37;284,21;201,98;224,37;224,37;224,37;224,37;224,37;224,37;224,37;284,21;284,21;284,21
12/01/2014;16 - 17;240,19;236,68;236,68;236,68;236,68;336,81;232,13;236,68;231,31;231,31;231,31;236,68;236,68;236,68;336,81;336,81;336,81
12/01/2014;17 - 18;274,14;284,06;284,06;284,06;284,06;336,29;295,92;291,37;247,72;247,72;233,4;284,06;284,06;284,06;336,29;336,29;336,29
12/01/2014;18 - 19;275,18;288,98;288,98;288,98;288,98;321,81;288,98;288,98;246,08;246,08;233,25;288,98;288,98;288,98;321,81;321,81;321,81
12/01/2014;19 - 20;267,72;282,49;282,49;282,49;282,49;282,49;282,49;282,49;245,71;245,71;233,17;282,49;282,49;282,49;282,49;282,49;282,49
12/01/2014;20 - 21;257,5;262,35;262,35;262,35;262,35;262,35;262,35;262,35;241,9;241,9;233,54;262,35;262,35;262,35;262,35;262,35;262,35
12/01/2014;21 - 22;242,05;245,11;245,11;245,11;245,11;249,51;245,11;245,11;235,48;235,48;233,02;245,11;245,11;245,11;249,51;249,51;249,51
12/01/2014;22 - 23;240,63;246,53;246,53;246,53;246,53;246,53;246,53;246,53;230,93;230,93;230,93;246,53;246,53;246,53;246,53;246,53;246,53
12/01/2014;23 - 00;231,46;234,22;234,22;234,22;234,22;234,22;234,22;234,22;230,04;230,04;230,04;234,22;234,22;234,22;234,22;234,22;234,22
13/01/2014;00 - 01;224,44;224,89;224,89;224,89;224,89;224,89;194;224,89;224,89;224,89;224,89;224,89;224,89;224,89;224,89;224,89;224,89
13/01/2014;01 - 02;218,25;218,47;218,47;218,47;218,47;218,47;207,88;218,47;218,47;218,47;218,47;218,47;218,47;218,47;218,47;223,99;223,99
13/01/2014;02 - 03;214,29;214,52;214,52;214,52;214,52;214,52;205,94;214,52;214,52;214,52;214,52;214,52;214,52;214,52;214,52;224,07;224,07
13/01/2014;03 - 04;212,58;212,65;212,65;212,65;212,65;212,65;193,63;212,65;212,65;212,65;212,65;212,65;212,65;212,65;212,65;224,07;224,07
13/01/2014;04 - 05;216,98;216,31;216,31;216,31;216,31;226,31;193,33;216,31;216,31;212,06;216,31;216,31;216,31;216,31;226,31;226,31;226,31
13/01/2014;05 - 06;223,77;221,08;221,08;221,08;221,08;282,57;199,3;221,08;221,08;221,08;221,08;221,08;221,08;221,08;282,57;282,57;282,57
13/01/2014;06 - 07;252,87;246,68;246,68;246,68;246,68;375,54;247,05;246,68;241,45;234,89;241,45;246,68;246,68;246,68;375,54;375,54;375,54
13/01/2014;07 - 08;330,4;304,06;304,06;315,1;315,1;437,62;308,01;315,1;315,1;279,66;262,57;304,06;304,06;304,06;437,62;437,62;437,62
13/01/2014;08 - 09;356,06;336,66;336,66;357,56;357,56;442,84;306,22;357,56;357,56;306,22;251,08;336,66;336,66;336,66;442,84;442,84;442,84
13/01/2014;09 - 10;306,89;297,86;297,86;297,86;297,86;410,23;270,48;297,86;297,86;270,48;251,23;297,86;297,86;297,86;410,23;410,23;410,23
13/01/2014;10 - 11;282,19;278,31;278,31;278,31;278,31;335,92;271;278,31;278,31;271;251,6;278,31;278,31;278,31;335,92;335,92;335,92
13/01/2014;11 - 12;290,18;298,01;298,01;298,01;298,01;326,66;271,37;298,01;298,01;271,37;251;298,01;298,01;298,01;326,66;326,66;326,66
13/01/2014;12 - 13;288,54;297,56;297,56;297,56;297,56;309,88;275,25;297,56;297,56;275,25;250,86;297,56;297,56;297,56;309,88;309,88;309,88
13/01/2014;13 - 14;303,91;311,89;311,89;311,89;311,89;336,22;306,82;311,89;311,89;306,82;251,23;311,89;311,89;311,89;336,22;336,22;336,22
13/01/2014;14 - 15;326,07;315,55;315,55;315,55;315,55;422,1;315,55;315,55;315,55;315,55;251,15;315,55;315,55;315,55;422,1;422,1;422,1
13/01/2014;15 - 16;350,09;330,02;330,02;330,02;330,02;597,07;330,02;330,02;330,02;330,02;251,23;330,02;330,02;330,02;597,07;597,07;597,07
13/01/2014;16 - 17;411,5;360,02;360,02;421,87;421,87;597,14;421,87;421,87;421,87;421,87;251,83;360,02;360,02;360,02;597,14;597,14;597,14
13/01/2014;17 - 18;425,68;342,33;342,33;469,33;469,33;500,44;469,33;469,33;469,33;469,33;251,68;342,33;342,33;342,33;500,44;500,44;500,44
13/01/2014;18 - 19;377,48;312,26;312,26;460,3;460,3;460,3;460,3;460,3;460,3;460,3;251,45;312,26;312,26;312,26;460,3;460,3;460,3
13/01/2014;19 - 20;331,74;306,97;306,97;395,53;395,53;395,53;395,53;395,53;395,53;395,53;251,15;306,97;306,97;306,97;395,53;395,53;395,53
13/01/2014;20 - 21;285,4;294,88;294,88;294,88;294,88;294,88;294,88;294,88;294,88;272,34;252,5;294,88;294,88;294,88;294,88;294,88;294,88
13/01/2014;21 - 22;282,34;291,67;291,67;291,67;291,67;291,67;291,67;291,67;291,67;291,67;251,38;291,67;291,67;291,67;291,67;291,67;291,67
13/01/2014;22 - 23;259,73;262,05;262,05;262,05;262,05;262,05;262,05;262,05;246,01;246,01;242,8;262,05;262,05;262,05;262,05;262,05;262,05
13/01/2014;23 - 00;241,23;241,3;241,3;241,3;241,3;241,3;241,3;241,3;236,53;236,53;236,53;241,3;241,3;241,3;241,3;241,3;241,3
14/01/2014;00 - 01;226,38;226,76;226,76;226,76;226,76;226,76;226,76;226,76;226,76;226,76;225,79;226,76;226,76;226,76;226,76;226,76;226,76
14/01/2014;01 - 02;221,09;221,24;221,24;221,24;221,24;221,24;221,24;221,24;221,24;221,24;221,24;221,24;221,24;221,24;221,24;224,15;224,15
14/01/2014;02 - 03;220,49;220,56;220,56;220,56;220,56;220,56;220,56;220,56;220,56;220,56;220,56;220,56;220,56;220,56;220,56;224,37;224,37
14/01/2014;03 - 04;217,43;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;217,51;224,44;224,44
14/01/2014;04 - 05;219,74;219,15;219,15;219,15;219,15;233,1;219,15;219,15;219,15;219,15;219,15;219,15;219,15;219,15;233,1;233,1;233,1
14/01/2014;05 - 06;234,07;226,38;226,38;226,38;226,38;352,86;226,38;226,38;226,38;226,38;225,86;226,38;226,38;226,38;352,86;352,86;352,86
14/01/2014;06 - 07;281,82;268,17;268,17;268,17;268,17;442,4;268,17;268,17;251,23;251,23;246,01;268,17;268,17;268,17;442,4;442,4;442,4
14/01/2014;07 - 08;359,95;296,82;296,82;448,37;448,37;603,34;448,37;448,37;448,37;448,37;248,84;296,82;296,82;296,82;603,34;603,34;603,34
14/01/2014;08 - 09;387,03;320,62;320,62;492,02;492,02;596,63;492,02;492,02;492,02;492,02;248,55;320,62;320,62;320,62;596,63;596,63;596,63
14/01/2014;09 - 10;395,61;318,31;318,31;492,91;492,91;495,3;492,91;492,91;492,91;492,91;247,87;318,31;318,31;318,31;495,3;495,3;495,3
14/01/2014;10 - 11;389,79;294,21;294,21;499,55;499,55;499,55;499,55;499,55;499,55;499,55;247,13;294,21;294,21;294,21;499,55;499,55;499,55
14/01/2014;11 - 12;389,87;291,52;291,52;491,64;491,64;491,64;491,64;491,64;491,64;491,64;246,68;291,52;291,52;291,52;491,64;491,64;491,64
14/01/2014;12 - 13;388,38;293,76;293,76;437,03;437,03;437,03;437,03;437,03;437,03;437,03;246,76;293,76;293,76;293,76;437,03;437,03;437,03
