;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT;FRE
04/08/2016;22 - 23;186,9;237,18;237,18;237,18;237,18;237,18;163,1;237,18;163,1;163,1;163,1;237,18;237,18;189,51;237,18;246,55;246,55;
04/08/2016;23 - 00;179,99;218,44;218,44;218,44;218,44;218,44;161,17;218,44;161,17;161,17;161,17;218,44;218,44;189,28;218,44;218,44;218,44;
05/08/2016;00 - 01;176,46;204,21;204,21;204,21;204,21;204,21;162,03;204,21;162,03;162,03;162,03;204,21;204,21;189,55;204,21;217,6;217,6;
05/08/2016;01 - 02;166,94;194,76;194,76;194,76;194,76;194,76;161,28;194,76;161,28;161,28;161,28;194,76;194,76;189,18;194,76;194,76;194,76;
05/08/2016;02 - 03;163,44;186,88;186,88;186,88;186,88;186,88;161,14;186,88;161,14;161,14;161,14;186,88;186,88;186,88;186,88;186,88;186,88;
05/08/2016;03 - 04;161,73;178,17;178,17;178,17;178,17;178,17;165,97;178,17;161,14;161,14;161,14;178,17;178,17;178,17;178,17;186,58;186,58;
05/08/2016;04 - 05;161,88;179,06;179,06;179,06;179,06;179,06;179,06;179,06;161,21;161,21;161,21;179,06;179,06;179,06;179,06;186,58;186,58;
05/08/2016;05 - 06;168,95;195,21;195,21;195,21;195,21;195,21;195,21;195,21;161,06;161,06;161,06;195,21;195,21;189,03;195,21;298,09;298,09;
05/08/2016;06 - 07;189,33;226,53;226,53;226,53;226,53;226,53;226,53;226,53;162,03;162,03;162,03;226,53;226,53;199,22;226,53;327,92;327,92;
05/08/2016;07 - 08;201,38;246,91;246,91;246,91;246,91;246,91;246,91;246,91;163,74;163,74;163,74;244,16;244,16;200,04;246,91;327,85;327,85;
05/08/2016;08 - 09;207,41;270,05;270,05;270,05;270,05;270,05;270,05;270,05;165;165;165;256,06;256,06;199;270,05;328,07;328,07;
05/08/2016;09 - 10;208,45;287,83;287,83;287,83;287,83;287,83;287,83;287,83;166,57;166,57;165,38;265,66;265,66;199,52;287,83;416,68;416,68;
05/08/2016;10 - 11;208,9;286,71;286,71;286,71;286,71;286,71;286,71;286,71;169,76;169,76;165,6;271,98;271,98;199,75;286,71;416,75;416,75;
05/08/2016;11 - 12;208,6;282,69;282,69;282,69;282,69;341,76;282,69;282,69;168,65;168,65;165,6;270,27;270,27;199,67;341,76;341,76;341,76;
05/08/2016;12 - 13;205,92;267,81;267,81;267,81;267,81;267,81;267,81;267,81;170,43;170,43;170,43;266,18;266,18;198,85;267,81;416,97;416,97;
05/08/2016;13 - 14;202,35;252,64;252,64;252,64;252,64;252,64;252,64;252,64;169,24;169,24;169,24;252,64;252,64;198,41;252,64;328,07;328,07;
05/08/2016;14 - 15;197,29;239,25;239,25;239,25;239,25;239,25;233,52;239,25;167,16;167,16;167,16;239,25;239,25;197,96;239,25;416,6;416,6;
05/08/2016;15 - 16;195,36;237,16;237,16;237,16;237,16;237,16;210,01;237,16;166,49;166,49;166,49;237,16;237,16;197,81;237,16;416,68;416,68;
05/08/2016;16 - 17;193,87;230,02;230,02;230,02;230,02;230,02;211,72;230,02;166,79;166,79;166,79;230,02;230,02;198,11;230,02;327,55;327,55;
05/08/2016;17 - 18;196,99;238,5;238,5;238,5;238,5;238,5;232,78;238,5;165,97;165,97;165,97;238,5;238,5;197,89;238,5;327,92;327,92;
05/08/2016;18 - 19;199,97;246,39;246,39;246,39;246,39;246,39;239,69;246,39;166,49;166,49;166,49;246,39;246,39;198,41;246,39;327,85;327,85;
05/08/2016;19 - 20;197,59;249,74;249,74;249,74;249,74;249,74;223,03;249,74;164,33;164,33;164,04;249,74;249,74;198,41;249,74;327,78;327,78;
05/08/2016;20 - 21;194,39;241,55;241,55;241,55;241,55;241,55;208,82;241,55;163,81;163,81;163,81;241,55;241,55;198,55;241,55;327,78;327,78;
05/08/2016;21 - 22;192,98;239,25;239,25;239,25;239,25;239,25;206,96;239,25;163,66;163,66;163,66;239,25;239,25;198,33;239,25;327,7;327,7;
05/08/2016;22 - 23;188,59;234,49;234,49;234,49;234,49;234,49;163,07;234,49;163,07;163,07;163,07;234,49;234,49;189,11;234,49;234,49;234,49;
05/08/2016;23 - 00;181,07;214,55;214,55;214,55;214,55;214,55;161,66;214,55;161,66;161,66;161,66;214,55;214,55;188,88;214,55;214,55;214,55;
06/08/2016;00 - 01;177,58;219,97;219,97;219,97;219,97;219,97;161,37;219,97;161,37;161,37;161,37;219,97;219,97;191,26;219,97;222,05;222,05;
06/08/2016;01 - 02;168,51;198,4;198,4;198,4;198,4;198,4;160,55;198,4;160,55;160,55;160,55;198,4;198,4;191,11;198,4;213,57;213,57;
06/08/2016;02 - 03;162,26;188,44;188,44;188,44;188,44;188,44;159,88;188,44;159,88;159,88;159,88;188,44;188,44;188,44;188,44;194,09;194,09;
06/08/2016;03 - 04;160,33;178,69;178,69;178,69;178,69;178,69;158,17;178,69;158,17;158,17;158,17;178,69;178,69;178,69;178,69;193,86;193,86;
06/08/2016;04 - 05;157,35;166,57;166,57;166,57;166,57;166,57;156,91;166,57;156,91;156,91;156,91;167,99;167,99;167,99;166,57;193,79;193,79;
06/08/2016;05 - 06;155,94;167,76;167,76;167,76;167,76;167,76;155,2;167,76;155,2;155,2;155,2;167,76;167,76;167,76;167,76;193,72;193,72;
06/08/2016;06 - 07;157,72;174,98;174,98;174,98;174,98;174,98;157,2;174,98;157,2;157,2;157,2;174,98;174,98;174,98;174,98;193,94;193,94;
06/08/2016;07 - 08;162,11;190,67;190,67;190,67;190,67;190,67;159,06;190,67;159,06;159,06;159,06;190,67;190,67;190,29;190,67;224,13;224,13;
06/08/2016;08 - 09;168,21;209,93;209,93;209,93;209,93;209,93;161;209,93;161;161;161;209,93;209,93;190,44;209,93;326,45;326,45;
06/08/2016;09 - 10;179,81;213,12;213,12;213,12;213,12;213,12;162,04;213,12;162,04;162,04;162,04;213,12;213,12;190,59;213,12;276,78;276,78;
06/08/2016;10 - 11;181,97;221,75;221,75;221,75;221,75;221,75;162,41;221,75;162,41;162,41;162,41;221,75;221,75;190,89;221,75;276,63;276,63;
06/08/2016;11 - 12;180,78;221,82;221,82;221,82;221,82;221,82;161,37;221,82;161,37;161,37;161,37;221,82;221,82;190,89;221,82;273,21;273,21;
06/08/2016;12 - 13;178,17;219,97;219,97;219,97;219,97;219,97;164,12;219,97;159,06;159,06;159,06;219,97;219,97;190,82;219,97;276,26;276,26;
06/08/2016;13 - 14;168,8;215,36;215,36;215,36;215,36;215,36;147,31;215,36;151,33;151,33;151,33;215,36;215,36;190,74;215,36;259,97;259,97;
06/08/2016;14 - 15;162,71;210,82;210,82;210,82;210,82;210,82;143,37;210,82;144,34;144,34;144,34;210,82;210,82;190,82;210,82;234,84;234,84;
06/08/2016;15 - 16;162,11;208,74;208,74;208,74;208,74;208,74;143,52;208,74;143,52;143,52;143,52;208,74;208,74;190,74;208,74;326,53;326,53;
06/08/2016;16 - 17;162,11;207,03;207,03;207,03;207,03;207,03;127,76;207,03;144,71;144,71;144,71;207,03;207,03;190,82;207,03;326,45;326,45;
06/08/2016;17 - 18;164,42;206,88;206,88;206,88;206,88;206,88;163,82;206,88;151,33;151,33;151,33;206,88;206,88;190,82;206,88;326,45;326,45;
06/08/2016;18 - 19;168,06;204,2;204,2;204,2;204,2;204,2;163,38;204,2;158,84;158,84;158,84;204,2;204,2;190,59;204,2;319,54;319,54;
06/08/2016;19 - 20;173,49;210,15;210,15;210,15;210,15;210,15;157,72;210,15;157,72;157,72;157,72;210,15;210,15;190,59;210,15;319,09;319,09;
06/08/2016;20 - 21;175,57;215,06;215,06;215,06;215,06;215,06;158,17;215,06;158,17;158,17;158,17;215,06;215,06;190,59;215,06;319,24;319,24;
06/08/2016;21 - 22;178,47;220,26;220,26;220,26;220,26;220,26;159,95;220,26;159,95;159,95;159,95;220,26;220,26;190,52;220,26;326,6;326,6;
06/08/2016;22 - 23;179,74;219,67;219,67;219,67;219,67;219,67;160,33;219,67;160,33;160,33;160,33;219,67;219,67;190,44;219,67;312,47;312,47;
06/08/2016;23 - 00;172,97;204,13;204,13;204,13;204,13;204,13;159,95;204,13;159,95;159,95;159,95;204,13;204,13;190,29;204,13;208,44;208,44;
07/08/2016;00 - 01;161,65;183,06;183,06;183,06;183,06;183,06;160,31;183,06;160,31;160,31;160,31;183,06;183,06;183,06;183,06;312,74;312,74;
07/08/2016;01 - 02;149,38;149,08;149,08;149,08;149,08;149,08;149,08;149,08;149,08;149,08;149,08;158,3;158,3;158,3;149,08;200,83;200,83;
07/08/2016;02 - 03;137,93;133,76;133,76;133,76;133,76;133,76;133,76;133,76;133,76;133,76;133,76;157,11;157,11;157,11;133,76;186,18;186,18;
07/08/2016;03 - 04;114,06;97,93;97,93;97,93;97,93;97,93;97,93;97,93;97,93;97,93;97,93;155,48;155,48;155,48;97,93;186,33;186,33;
07/08/2016;04 - 05;106,85;94,36;94,36;94,36;94,36;94,36;94,36;94,36;94,36;94,36;94,36;150,35;150,35;150,35;94,36;179,12;179,12;
07/08/2016;05 - 06;106,85;94,88;94,88;94,88;94,88;94,88;94,88;94,88;94,88;94,88;94,88;148,19;148,19;148,19;94,88;186,48;186,48;
07/08/2016;06 - 07;110,94;96,14;96,14;96,14;96,14;96,14;96,14;96,14;96,14;96,14;96,14;148,19;148,19;148,19;96,14;325,01;325,01;
07/08/2016;07 - 08;127,37;135,62;135,62;135,62;135,62;135,62;122,76;135,62;122,76;122,76;122,76;147,97;147,97;147,97;135,62;319,5;319,5;
07/08/2016;08 - 09;149,83;186,18;186,18;186,18;186,18;186,18;137,63;186,18;137,63;137,63;137,63;186,18;186,18;186,18;186,18;325,01;325,01;
07/08/2016;09 - 10;161,2;206,11;206,11;206,11;206,11;206,11;143,28;206,11;143,28;143,28;143,28;206,11;206,11;190,27;206,11;324,93;324,93;
07/08/2016;10 - 11;166,48;209,31;209,31;209,31;209,31;209,31;149,53;209,31;149,53;149,53;149,53;209,31;209,31;190,5;209,31;325,08;325,08;
07/08/2016;11 - 12;175,85;215,85;215,85;215,85;215,85;215,85;157,04;215,85;157,04;157,04;157,04;215,85;215,85;190,5;215,85;325,01;325,01;
07/08/2016;12 - 13;172,06;215,85;215,85;215,85;215,85;215,85;155,55;215,85;155,55;155,55;155,55;215,85;215,85;190,5;215,85;325,01;325,01;
07/08/2016;13 - 14;167;212,58;212,58;212,58;212,58;212,58;150,27;212,58;150,27;150,27;150,27;212,58;212,58;190,57;212,58;227,15;227,15;
07/08/2016;14 - 15;163,13;205,89;205,89;205,89;205,89;205,89;148,34;205,89;148,34;148,34;148,34;205,89;205,89;190,57;205,89;325,08;325,08;
07/08/2016;15 - 16;162,54;203,66;203,66;203,66;203,66;203,66;147,59;203,66;147,59;147,59;147,59;203,66;203,66;190,65;203,66;324,93;324,93;
07/08/2016;16 - 17;162,61;202,25;202,25;202,25;202,25;202,25;148,34;202,25;148,34;148,34;148,34;202,25;202,25;190,57;202,25;319,65;319,65;
07/08/2016;17 - 18;163,36;201,43;201,43;201,43;201,43;201,43;95,47;201,43;153,25;153,25;153,25;201,43;201,43;190,65;201,43;324,93;324,93;
07/08/2016;18 - 19;168,41;202,32;202,32;202,32;202,32;202,32;183,66;202,32;158,82;158,82;158,82;202,32;202,32;190,42;202,32;325,01;325,01;
07/08/2016;19 - 20;178,53;211,54;211,54;211,54;211,54;211,54;193,77;211,54;160,83;160,83;160,83;211,54;211,54;190,5;211,54;325,08;325,08;
07/08/2016;20 - 21;180,61;221,21;221,21;221,21;221,21;221,21;161,05;221,21;161,05;161,05;161,05;221,21;221,21;190,35;221,21;325,01;325,01;
07/08/2016;21 - 22;180,91;222,92;222,92;222,92;222,92;222,92;161,13;222,92;161,13;161,13;161,13;222,92;222,92;190,35;222,92;259,65;259,65;
07/08/2016;22 - 23;179,64;214,89;214,89;214,89;214,89;214,89;161,28;214,89;161,28;161,28;161,28;214,89;214,89;190,57;214,89;248,42;248,42;
07/08/2016;23 - 00;166,11;195,78;195,78;195,78;195,78;195,78;160,53;195,78;160,53;160,53;160,53;195,78;195,78;190,35;195,78;210,42;210,42;
08/08/2016;00 - 01;158,08;157,11;157,11;157,11;157,11;157,11;153,32;157,11;156,81;156,81;156,81;173,69;173,69;173,69;157,11;189,75;189,75;
08/08/2016;01 - 02;132,57;125,21;125,21;125,21;125,21;125,21;122,24;125,21;125,21;125,21;125,21;166,11;166,11;166,11;125,21;171,31;171,31;
08/08/2016;02 - 03;110,34;95,99;95,99;95,99;95,99;95,99;95,99;95,99;95,99;95,99;95,99;164,25;164,25;164,25;95,99;173,47;173,47;
08/08/2016;03 - 04;96,51;60,67;60,67;60,67;60,67;60,67;60,67;60,67;60,67;60,67;60,67;160,61;160,61;160,61;60,67;170,87;170,87;
08/08/2016;04 - 05;96,36;60,38;60,38;60,38;60,38;60,38;60,38;60,38;60,38;60,38;60,38;157,71;157,71;157,71;60,38;164,99;164,99;
08/08/2016;05 - 06;132,65;174,21;174,21;174,21;174,21;174,51;66,47;174,21;68,78;68,78;68,78;174,21;174,21;174,21;174,51;179,12;179,12;
08/08/2016;06 - 07;162,47;195,11;195,11;195,11;195,11;298,24;132,72;195,11;149,3;149,3;149,3;195,11;195,11;195,11;298,24;325,97;325,97;
08/08/2016;07 - 08;186,04;200,46;200,46;200,46;200,46;377,2;176,3;200,46;157,41;157,41;157,41;200,46;200,46;199,57;377,2;377,2;377,2;
08/08/2016;08 - 09;192,28;212,21;212,21;212,21;212,21;386,05;162,02;212,21;162,02;162,02;162,02;212,21;212,21;199,94;386,05;386,05;386,05;
08/08/2016;09 - 10;191,98;219,64;219,64;219,64;219,64;386,57;178,6;219,64;161,28;161,28;161,28;219,64;219,64;197,86;386,57;386,57;386,57;
08/08/2016;10 - 11;188,42;219,35;219,35;219,35;219,35;386,2;150,64;219,35;157,11;157,11;157,11;219,35;219,35;197,86;386,2;386,2;386,2;
08/08/2016;11 - 12;185,37;216,08;216,08;216,08;216,08;386,13;139,27;216,08;150,12;150,12;150,12;216,08;216,08;197,86;386,13;386,13;386,13;
08/08/2016;12 - 13;181,35;213,7;213,7;213,7;213,7;386,13;146,63;213,7;146,63;146,63;146,63;213,7;213,7;197,78;386,13;386,13;386,13;
08/08/2016;13 - 14;178,08;211,02;211,02;211,02;211,02;341,66;144,69;211,02;144,69;144,69;144,69;211,02;211,02;197,93;341,66;341,66;341,66;
08/08/2016;14 - 15;175,33;207,52;207,52;207,52;207,52;290,8;144,84;207,52;144,84;144,84;144,84;207,52;207,52;197,93;290,8;326,27;326,27;
08/08/2016;15 - 16;176,89;206,26;206,26;206,26;206,26;236;133,24;206,26;148,04;148,04;148,04;206,26;206,26;197,78;236;326,2;326,2;
08/08/2016;16 - 17;174,14;199,2;199,2;199,2;199,2;199,2;154,81;199,2;151,76;151,76;151,76;199,2;199,2;197,56;199,2;297,72;297,72;
08/08/2016;17 - 18;184,4;208,57;208,57;208,57;208,57;208,57;169,6;208,57;157,86;157,86;157,86;208,57;208,57;197,34;208,57;325,97;325,97;
08/08/2016;18 - 19;186,26;213,7;213,7;213,7;213,7;222,47;157,48;213,7;157,48;157,48;157,48;213,7;213,7;197,19;222,47;325,82;325,82;
08/08/2016;19 - 20;186,11;216,45;216,45;216,45;216,45;219,94;157,26;216,45;157,26;157,26;157,26;216,45;216,45;197,12;219,94;325,97;325,97;
08/08/2016;20 - 21;182,24;207,67;207,67;207,67;207,67;207,67;156,96;207,67;156,96;156,96;156,96;207,67;207,67;197,26;207,67;325,82;325,82;
08/08/2016;21 - 22;181,65;209,01;209,01;209,01;209,01;209,01;156,59;209,01;156,59;156,59;156,59;209,01;209,01;197,26;209,01;325,75;325,75;
08/08/2016;22 - 23;175,48;199,57;199,57;199,57;199,57;199,57;155,18;199,57;155,18;155,18;155,18;199,57;199,57;190,57;199,57;214,07;214,07;
08/08/2016;23 - 00;159,05;188,94;188,94;188,94;188,94;188,94;149,53;188,94;149,53;149,53;149,53;190,42;190,42;188,94;188,94;209,53;209,53;
09/08/2016;00 - 01;144,09;145,06;145,06;145,06;145,06;145,06;143,27;145,06;143,27;143,27;143,27;154,35;154,35;154,35;145,06;145,06;145,06;
09/08/2016;01 - 02;132,42;133,83;133,83;133,83;133,83;133,83;133,83;133,83;133,83;133,83;133,83;149,07;149,07;149,07;133,83;133,83;133,83;
09/08/2016;02 - 03;134,35;135,47;135,47;135,47;135,47;135,47;134,05;135,47;134,05;134,05;134,05;147,96;147,96;147,96;135,47;135,47;135,47;
09/08/2016;03 - 04;133,46;132,19;132,19;132,19;132,19;132,19;132,19;132,19;132,19;132,19;132,19;145,43;145,43;145,43;132,19;132,19;132,19;
09/08/2016;04 - 05;135,61;139,26;139,26;139,26;139,26;139,26;134,65;139,26;134,65;134,65;134,65;141,41;141,41;141,41;139,26;139,26;139,26;
09/08/2016;05 - 06;145,87;166,69;166,69;166,69;166,69;166,69;141,41;166,69;141,41;141,41;141,41;166,69;166,69;166,69;166,69;166,69;166,69;
09/08/2016;06 - 07;173,09;210,63;210,63;210,63;210,63;210,63;146,69;210,63;146,69;146,69;146,69;210,63;210,63;197,18;210,63;210,63;210,63;
09/08/2016;07 - 08;188,11;236,8;236,8;236,8;236,8;236,8;150,78;236,8;150,78;150,78;150,78;236,8;236,8;196,21;236,8;236,8;236,8;
09/08/2016;08 - 09;194,13;252,79;252,79;252,79;252,79;252,79;157,25;252,79;157,25;157,25;157,25;250,63;250,63;196,14;252,79;259,48;259,48;
09/08/2016;09 - 10;194,13;254,2;254,2;254,2;254,2;254,2;157,85;254,2;157,85;157,85;157,85;254,2;254,2;196,58;254,2;271,45;271,45;
09/08/2016;10 - 11;194,05;251,08;251,08;251,08;251,08;251,08;157,18;251,08;157,18;157,18;157,18;251,08;251,08;197,32;251,08;262,53;262,53;
09/08/2016;11 - 12;193,61;248,63;248,63;248,63;248,63;248,63;156,28;248,63;156,28;156,28;156,28;248,63;248,63;197,62;248,63;266,69;266,69;
09/08/2016;12 - 13;193,53;245,95;245,95;245,95;245,95;245,95;155,02;245,95;155,02;155,02;155,02;245,95;245,95;197,92;245,95;273,91;273,91;
09/08/2016;13 - 14;191,38;238,22;238,22;238,22;238,22;238,22;154,5;238,22;154,5;154,5;154,5;238,22;238,22;197,92;238,22;274,35;274,35;
09/08/2016;14 - 15;187,51;230,19;230,19;230,19;230,19;230,19;153,38;230,19;153,38;153,38;153,38;230,19;230,19;197,85;230,19;271,38;271,38;
09/08/2016;15 - 16;185,8;222,31;222,31;222,31;222,31;222,31;150,86;222,31;150,86;150,86;150,86;222,31;222,31;197,85;222,31;251,53;251,53;
09/08/2016;16 - 17;177,85;211,15;211,15;211,15;211,15;211,15;149;211,15;149;149;149;211,15;211,15;197,85;211,15;240,6;240,6;
09/08/2016;17 - 18;179,93;212,72;212,72;212,72;212,72;212,72;151,9;212,72;151,9;151,9;151,9;212,72;212,72;197,77;212,72;240,3;240,3;
09/08/2016;18 - 19;183,94;221,93;221,93;221,93;221,93;221,93;149,37;221,93;149,37;149,37;149,37;221,93;221,93;197,77;221,93;228,7;228,7;
09/08/2016;19 - 20;186,62;232,34;232,34;232,34;232,34;232,34;148,92;232,34;148,92;148,92;148,92;232,34;232,34;197,77;232,34;237,85;237,85;
09/08/2016;20 - 21;182,45;217,77;217,77;217,77;217,77;217,77;148,7;217,77;148,7;148,7;148,7;217,77;217,77;197,77;217,77;248,25;248,25;
09/08/2016;21 - 22;182,01;220,22;220,22;220,22;220,22;220,22;147,44;220,22;147,44;147,44;147,44;220,22;220,22;197,62;220,22;243,05;243,05;
09/08/2016;22 - 23;175,24;211,15;211,15;211,15;211,15;211,15;151,97;211,15;151,97;151,97;151,97;211,15;211,15;187,21;211,15;212,12;212,12;
09/08/2016;23 - 00;156,14;191,97;191,97;191,97;191,97;191,97;150,04;191,97;150,04;150,04;150,04;191,97;191,97;186,32;191,97;191,97;191,97;
10/08/2016;00 - 01;150,54;172,03;172,03;172,03;172,03;172,03;145,18;172,03;145,18;145,18;145,18;172,03;172,03;172,03;172,03;172,03;172,03;
10/08/2016;01 - 02;147,26;166,67;166,67;166,67;166,67;166,67;143,69;166,67;143,69;143,69;143,69;166,67;166,67;166,67;166,67;166,67;166,67;
10/08/2016;02 - 03;144,81;159,68;159,68;159,68;159,68;159,68;143,1;159,68;143,1;143,1;143,1;159,68;159,68;159,68;159,68;159,68;159,68;
10/08/2016;03 - 04;144,96;148,68;148,68;148,68;148,68;148,68;143,02;148,68;143,02;143,02;143,02;148,68;148,68;148,68;148,68;148,68;148,68;
10/08/2016;04 - 05;144,81;147,78;147,78;147,78;147,78;147,78;143,54;147,78;143,54;143,54;143,54;147,78;147,78;147,78;147,78;147,78;147,78;
10/08/2016;05 - 06;149,42;174,78;174,78;174,78;174,78;174,78;144,21;174,78;144,21;144,21;144,21;174,78;174,78;174,78;174,78;174,78;174,78;
10/08/2016;06 - 07;182,44;209,14;209,14;209,14;209,14;215,61;151,87;209,14;151,87;151,87;151,87;209,14;209,14;196,87;215,61;215,61;215,61;
10/08/2016;07 - 08;193,97;235,55;235,55;235,55;235,55;283;154,48;235,55;154,48;154,48;154,48;235,55;235,55;196,42;283;283;283;
10/08/2016;08 - 09;202,23;252,5;252,5;252,5;252,5;304,79;160,06;252,5;160,06;160,06;156,11;252,5;252,5;197,61;304,79;304,79;304,79;
10/08/2016;09 - 10;204,08;255,33;255,33;255,33;255,33;302,78;190,47;255,33;169,8;169,8;156,41;255,33;255,33;197,91;302,78;302,78;302,78;
10/08/2016;10 - 11;205,72;263,36;263,36;263,36;263,36;298,1;172,33;263,36;172,33;172,33;156,49;263,36;263,36;197,99;298,1;298,1;298,1;
10/08/2016;11 - 12;205,87;283,59;283,59;283,59;283,59;311,04;167,05;283,59;167,05;167,05;156,49;283,59;283,59;197,91;311,04;311,04;311,04;
10/08/2016;12 - 13;203,71;260,83;260,83;260,83;260,83;316,39;169,13;260,83;169,13;169,13;156,49;260,83;260,83;197,91;316,39;316,39;316,39;
10/08/2016;13 - 14;204,01;268,12;268,12;268,12;268,12;298,1;168,83;268,12;168,83;168,83;156,56;268,12;268,12;197,84;298,1;298,1;298,1;
10/08/2016;14 - 15;203,12;278,39;278,39;278,39;278,39;298,1;162,36;278,39;161,25;161,25;156,56;278,39;278,39;197,84;298,1;298,1;298,1;
10/08/2016;15 - 16;202,3;272,96;272,96;272,96;272,96;282,77;155,67;272,96;155,67;155,67;155,67;272,96;272,96;197,84;282,77;282,77;282,77;
10/08/2016;16 - 17;199,03;260,83;260,83;260,83;260,83;260,83;163,33;260,83;163,33;163,33;156,41;260,83;260,83;197,09;260,83;260,83;260,83;
10/08/2016;17 - 18;200,81;267,01;267,01;267,01;267,01;267,01;162,96;267,01;162,96;162,96;156,34;267,01;267,01;197,09;267,01;267,01;267,01;
10/08/2016;18 - 19;199,25;264,18;264,18;264,18;264,18;264,18;166,53;264,18;156,86;156,86;156,34;236,81;236,81;200,14;264,18;264,18;264,18;
10/08/2016;19 - 20;198,28;260,09;260,09;260,09;260,09;266,11;164,22;260,09;164,22;164,22;156,34;234,28;234,28;200,07;266,11;266,11;266,11;
10/08/2016;20 - 21;196,05;250,79;250,79;250,79;250,79;250,79;163,33;250,79;161,69;161,69;156,34;236,36;236,36;200,14;250,79;250,79;250,79;
10/08/2016;21 - 22;197,84;258,23;258,23;258,23;258,23;258,23;163,7;258,23;160,2;160,2;156,34;238;238;200,14;258,23;258,23;258,23;
10/08/2016;22 - 23;198,14;239,04;239,04;239,04;239,04;239,04;155,67;239,04;155,67;155,67;155,67;237,03;237,03;200,14;239,04;239,04;239,04;
10/08/2016;23 - 00;187,95;213,08;213,08;213,08;213,08;213,08;153,29;213,08;153,29;153,29;153,29;213,08;213,08;200,07;213,08;213,08;213,08;
11/08/2016;00 - 01;163,52;184,72;184,72;184,72;184,72;184,72;150,72;184,72;150,72;150,72;150,72;184,72;184,72;184,72;184,72;184,72;184,72;
11/08/2016;01 - 02;156,75;175,35;175,35;175,35;175,35;175,35;148,71;175,35;148,71;148,71;148,71;175,35;175,35;175,35;175,35;175,35;175,35;
11/08/2016;02 - 03;156,38;173,11;173,11;173,11;173,11;173,11;148,12;173,11;148,12;148,12;148,12;173,11;173,11;173,11;173,11;173,11;173,11;
11/08/2016;03 - 04;153,62;171,25;171,25;171,25;171,25;171,25;147,52;171,25;147,52;147,52;147,52;171,25;171,25;171,25;171,25;171,25;171,25;
11/08/2016;04 - 05;152,66;171,55;171,55;171,55;171,55;171,55;146,7;171,55;146,7;146,7;146,7;171,55;171,55;171,55;171,55;171,55;171,55;
11/08/2016;05 - 06;168,8;187,77;187,77;187,77;187,77;187,77;160,84;187,77;153,33;153,33;150,95;187,77;187,77;187,77;187,77;187,77;187,77;
11/08/2016;06 - 07;193,13;217,9;217,9;217,9;217,9;217,9;208,08;217,9;157,94;157,94;151,32;217,9;217,9;208,15;217,9;217,9;217,9;
