;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
16/08/2018;23 - 00;363,33;358,79;358,79;358,79;358,79;358,79;447,68;447,68;358,79;369,45;358,79;358,79;358,79;358,79;358,79;358,79;358,79
17/08/2018;00 - 01;357,5;349,67;349,67;349,67;349,67;349,67;377,79;377,79;349,67;365,71;349,67;349,67;349,67;349,67;349,67;349,67;349,67
17/08/2018;01 - 02;348,03;338,49;338,49;338,49;338,49;338,49;368,32;368,32;338,49;361,53;338,49;338,49;338,49;338,49;338,49;338,49;338,49
17/08/2018;02 - 03;336,77;334,76;334,76;334,76;334,76;334,76;353,77;353,77;334,76;353,77;334,76;334,76;334,76;334,76;334,76;334,76;334,76
17/08/2018;03 - 04;336,62;333,49;333,49;333,49;333,49;333,49;346,76;346,76;333,49;346,76;333,49;333,49;333,49;333,49;333,49;333,49;333,49
17/08/2018;04 - 05;335,8;335,43;335,43;335,43;335,43;335,43;350,64;350,64;335,43;350,64;335,43;335,43;335,43;335,43;335,43;335,43;335,43
17/08/2018;05 - 06;350,72;347,29;347,29;347,29;347,29;347,29;358,55;358,55;347,29;358,55;347,29;347,29;347,29;347,29;347,29;347,29;347,29
17/08/2018;06 - 07;373,69;372,04;372,04;372,04;392,33;372,04;422,38;422,38;372,04;372,04;372,04;372,04;372,04;372,04;372,04;392,33;392,33
17/08/2018;07 - 08;378,16;390,99;390,99;390,99;457,65;390,99;468,92;468,92;376,67;376,67;370,03;375,1;375,1;373,31;390,99;462,58;462,58
17/08/2018;08 - 09;386,36;399,49;399,49;399,49;469,06;399,49;480,55;480,55;379,43;379,43;370,11;391,14;391,14;372,42;399,49;494,2;494,2
17/08/2018;09 - 10;387,71;399,93;399,93;399,93;480,18;399,93;480,18;480,18;399,93;379,87;370,55;398,74;398,74;374,36;399,93;571,23;571,23
17/08/2018;10 - 11;388,53;401,65;401,65;401,65;470,18;401,65;470,18;470,18;401,65;379,73;370,93;401,65;401,65;374,88;401,65;597,55;597,55
17/08/2018;11 - 12;388,08;403,81;403,81;403,81;468,47;403,81;468,47;468,47;403,81;379,65;370,78;401,65;401,65;374,73;403,81;631,48;631,48
17/08/2018;12 - 13;388,75;407,99;407,99;407,99;450,94;407,99;462,05;462,05;401,65;379,65;371,08;398,52;398,52;373,09;407,99;598,08;657,81
17/08/2018;13 - 14;388,97;410,45;410,45;410,45;431,4;410,45;441,99;441,99;379,35;379,35;371,08;393,67;393,67;371,6;410,45;598,08;657,44
17/08/2018;14 - 15;385,17;400,23;400,23;400,23;402,1;400,23;411,94;411,94;378,98;378,98;370,63;398,07;398,07;370,48;400,23;589,13;589,13
17/08/2018;15 - 16;380,25;395,31;395,31;395,31;395,31;395,31;405,08;405,08;378,09;378,09;370,55;386,21;386,21;371,67;395,31;576,67;576,67
17/08/2018;16 - 17;379,95;393,82;393,82;393,82;416,42;393,82;426,63;426,63;378,09;378,09;372,72;375,03;375,03;375,03;393,82;546,32;546,32
17/08/2018;17 - 18;380,1;387,48;387,48;387,48;458,55;387,48;469,81;469,81;377,71;377,71;372,94;380,99;380,99;380,99;387,48;485,92;485,92
17/08/2018;18 - 19;379,43;389,87;389,87;389,87;469,14;389,87;480,7;480,7;377,49;377,49;372,87;379,73;379,73;379,73;389,87;478,68;478,68
17/08/2018;19 - 20;380,1;394,42;394,42;394,42;470,18;394,42;481,74;481,74;377,64;377,64;372,87;379,28;379,28;379,28;394,42;481,07;481,07
17/08/2018;20 - 21;375,48;374,73;374,73;374,73;469,96;374,73;481,52;481,52;374,73;374,73;372,64;374,73;374,73;374,73;374,73;488,53;488,53
17/08/2018;21 - 22;376,3;375,62;375,62;375,62;467,5;375,62;480,85;480,85;375,62;375,62;372,42;375,62;375,62;375,62;375,62;467,5;467,5
17/08/2018;22 - 23;373,09;370,93;370,93;370,93;370,93;370,93;476,52;476,52;370,93;370,93;370,93;370,93;370,93;370,93;370,93;414,85;414,85
17/08/2018;23 - 00;364,14;362,95;362,95;362,95;362,95;362,95;407,02;407,02;362,95;362,95;362,95;362,95;362,95;362,95;362,95;362,95;362,95
18/08/2018;00 - 01;366,57;366,12;366,12;366,12;366,12;366,12;396,78;396,78;366,12;366,12;366,12;366,12;366,12;366,12;366,12;366,12;366,12
18/08/2018;01 - 02;360,68;361,28;361,28;361,28;361,28;361,28;381,11;381,11;361,28;361,28;361,28;361,28;361,28;361,28;361,28;361,28;361,28
18/08/2018;02 - 03;353,15;355,98;355,98;355,98;355,98;355,98;355,98;355,98;355,98;355,98;355,98;355,98;355,98;355,98;355,98;355,98;347,7
18/08/2018;03 - 04;343,67;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14
18/08/2018;04 - 05;342,33;344,27;344,27;344,27;344,27;344,27;344,27;344,27;344,27;344,27;344,27;344,27;344,27;344,27;344,27;344,27;344,27
18/08/2018;05 - 06;341,06;342,48;342,48;342,48;342,48;342,48;342,48;342,48;342,48;342,48;342,48;342,48;342,48;342,48;333,98;333,98;333,98
18/08/2018;06 - 07;355,31;355,31;355,31;355,31;355,31;355,31;355,31;355,31;355,31;355,31;355,31;355,31;355,31;355,31;363,81;363,81;363,81
18/08/2018;07 - 08;362,92;362,92;362,92;362,92;362,92;362,92;362,92;362,92;362,92;362,92;362,92;362,92;362,92;362,92;362,92;465,62;465,62
18/08/2018;08 - 09;372,61;372,84;372,84;372,84;372,84;372,84;372,84;372,84;372,84;372,84;372,76;372,84;372,84;372,84;372,84;488,81;488,81
18/08/2018;09 - 10;375,07;375,59;375,59;375,59;375,59;375,59;375,59;375,59;375,59;375,59;373,58;375,59;375,59;375,59;375,59;544,75;544,75
18/08/2018;10 - 11;373,88;374,03;374,03;374,03;374,03;374,03;374,03;374,03;374,03;374,03;373,8;374,03;374,03;374,03;374,03;560,04;560,04
18/08/2018;11 - 12;368,81;369,03;369,03;369,03;369,03;369,03;369,03;369,03;369,03;369,03;369,03;369,03;369,03;369,03;369,03;564,96;564,96
18/08/2018;12 - 13;353;353,67;353,67;353,67;353,67;353,67;353,67;353,67;353,67;353,67;353,67;353,67;353,67;353,67;353,67;515,36;515,36
18/08/2018;13 - 14;343,23;343,52;343,52;343,52;343,52;343,52;343,52;343,52;343,52;343,52;343,52;343,52;343,52;343,52;343,52;529,61;529,61
18/08/2018;14 - 15;339,57;339,87;339,87;339,87;339,87;339,87;339,87;339,87;339,87;339,87;339,87;339,87;339,87;339,87;339,87;495,52;495,52
18/08/2018;15 - 16;343,08;343,3;343,3;343,3;343,3;343,3;343,3;343,3;343,3;343,3;343,3;343,3;343,3;343,3;343,3;492,61;492,61
18/08/2018;16 - 17;349,42;349,42;349,42;349,42;349,42;349,42;349,42;349,42;349,42;349,42;349,42;349,42;349,42;349,42;349,42;481,43;481,43
18/08/2018;17 - 18;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;357,99;466,14;466,14
18/08/2018;18 - 19;359,19;359,19;359,19;359,19;359,19;359,19;359,19;359,19;359,19;359,19;359,19;359,19;359,19;359,19;359,19;465,84;465,84
18/08/2018;19 - 20;358,81;358,81;358,81;358,81;358,81;358,81;358,81;358,81;358,81;358,81;358,81;358,81;358,81;358,81;358,81;465,47;465,47
18/08/2018;20 - 21;355,53;355,53;355,53;355,53;355,53;355,53;355,53;355,53;355,53;355,53;355,53;355,53;355,53;355,53;355,53;466,06;466,06
18/08/2018;21 - 22;358,29;358,29;358,29;358,29;358,29;358,29;358,29;358,29;358,29;358,29;358,29;358,29;358,29;358,29;358,29;420,34;420,34
18/08/2018;22 - 23;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14;346,14
18/08/2018;23 - 00;325,48;325,48;325,48;325,48;325,48;325,48;325,48;325,48;325,48;325,48;325,48;325,48;325,48;325,48;325,48;325,48;325,48
19/08/2018;00 - 01;329,52;329,52;329,52;329,52;329,52;329,52;329,52;329,52;329,52;329,52;329,52;329,52;329,52;329,52;329,52;329,52;329,52
19/08/2018;01 - 02;319,22;319,9;319,9;319,9;319,9;319,9;319,9;319,9;319,9;319,9;319,9;319,9;319,9;319,9;319,9;319,9;319,9
19/08/2018;02 - 03;317,43;318,18;318,18;318,18;318,18;318,18;318,18;318,18;318,18;318,18;318,18;318,18;318,18;318,18;318,18;318,18;318,18
19/08/2018;03 - 04;321,46;318,4;318,4;318,4;318,4;318,4;326,38;326,38;326,38;326,38;326,38;318,4;318,4;318,4;318,4;318,4;318,4
19/08/2018;04 - 05;328,25;316,84;316,84;316,84;316,84;316,84;332,43;332,43;332,43;332,43;332,43;316,84;316,84;316,84;316,84;316,84;316,84
19/08/2018;05 - 06;329,22;319,97;319,97;319,97;319,97;319,97;332,8;332,8;332,8;332,8;332,8;319,97;319,97;319,97;319,97;319,97;319,97
19/08/2018;06 - 07;329,74;329,74;329,74;329,74;329,74;329,74;329,74;329,74;329,74;329,74;329,74;329,74;329,74;329,74;329,74;336,3;336,3
19/08/2018;07 - 08;335,63;335,63;335,63;335,63;335,63;335,63;335,63;335,63;335,63;335,63;335,63;335,63;335,63;335,63;335,63;336,01;336,01
19/08/2018;08 - 09;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54
19/08/2018;09 - 10;350,7;350,7;350,7;350,7;350,7;350,7;350,7;350,7;350,7;350,7;350,7;350,7;350,7;350,7;350,7;466,23;466,23
19/08/2018;10 - 11;343,24;343,24;343,24;343,24;343,24;343,24;343,24;343,24;343,24;343,24;343,24;343,24;343,24;343,24;343,24;466,23;466,23
19/08/2018;11 - 12;342,27;342,27;342,27;342,27;342,27;342,27;342,27;342,27;342,27;342,27;342,27;342,27;342,27;342,27;342,27;352,79;352,79
19/08/2018;12 - 13;333,39;333,39;333,39;333,39;333,39;333,39;333,39;333,39;333,39;333,39;333,39;333,39;333,39;333,39;333,39;340,56;340,56
19/08/2018;13 - 14;329,96;329,96;329,96;329,96;329,96;329,96;329,96;329,96;329,96;329,96;329,96;329,96;329,96;329,96;329,96;329,96;329,96
19/08/2018;14 - 15;317,51;318,11;318,11;318,11;318,11;318,11;318,11;318,11;318,11;318,11;318,11;318,11;318,11;318,11;318,11;318,18;318,18
19/08/2018;15 - 16;316,61;317,58;317,58;317,58;317,58;317,58;309,9;317,58;317,58;317,58;317,58;317,58;317,58;317,58;317,58;317,58;317,58
19/08/2018;16 - 17;329,96;330,56;330,56;330,56;330,56;330,56;328,32;330,56;330,56;330,56;330,56;330,56;330,56;330,56;330,56;330,56;330,56
19/08/2018;17 - 18;351,07;351,22;351,22;351,22;351,22;351,22;351,22;351,22;351,22;351,22;351,22;351,22;351,22;351,22;351,22;351,22;351,22
19/08/2018;18 - 19;371,28;370,02;370,02;370,02;370,02;370,02;419,99;419,99;370,02;370,02;368,52;370,02;370,02;370,02;370,02;370,02;370,02
19/08/2018;19 - 20;373,15;372,85;372,85;372,85;372,85;372,85;464,37;464,37;372,85;372,85;368,9;372,85;372,85;372,85;372,85;466,23;466,23
19/08/2018;20 - 21;373,97;373,45;373,45;373,45;373,45;373,45;472,94;472,94;373,45;373,45;369,49;373,45;373,45;373,45;373,45;474,44;474,44
19/08/2018;21 - 22;374,86;374,19;374,19;374,19;374,19;374,19;479,06;479,06;374,19;374,19;370,17;374,19;374,19;374,19;374,19;465,56;465,56
19/08/2018;22 - 23;371,58;369,2;369,2;369,2;369,2;369,2;474,58;474,58;369,2;369,2;369,2;369,2;369,2;369,2;369,2;385,46;385,46
19/08/2018;23 - 00;359,72;358,16;358,16;358,16;358,16;358,16;464,37;464,37;358,16;358,16;358,16;358,16;358,16;358,16;358,16;358,16;358,16
20/08/2018;00 - 01;347,49;347,49;347,49;347,49;347,49;347,49;343,84;347,49;347,49;347,49;347,49;347,49;347,49;347,49;347,49;347,49;347,49
20/08/2018;01 - 02;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54;343,54
20/08/2018;02 - 03;329,29;329,29;329,29;329,29;329,29;329,29;329,29;329,29;329,29;329,29;329,29;329,29;329,29;329,29;329,29;329,29;329,29
20/08/2018;03 - 04;326,68;326,68;326,68;326,68;326,68;326,68;326,68;326,68;326,68;326,68;326,68;326,68;326,68;326,68;326,68;326,68;326,68
20/08/2018;04 - 05;325,19;325,19;325,19;325,19;325,19;325,19;325,19;325,19;325,19;325,19;325,19;325,19;325,19;325,19;325,19;325,19;325,19
20/08/2018;05 - 06;348,76;348,76;348,76;348,76;348,76;348,76;348,76;348,76;348,76;348,76;348,76;348,76;348,76;348,76;336,75;336,75;336,75
20/08/2018;06 - 07;378,82;378,59;378,59;378,59;378,59;378,59;378,59;378,59;378,59;378,59;374,42;378,59;378,59;378,59;390,6;477,72;477,72
20/08/2018;07 - 08;391,35;404,62;404,62;404,62;404,62;404,62;404,62;404,62;379,34;379,34;371,58;404,62;404,62;404,62;404,62;492,56;492,56
20/08/2018;08 - 09;395,3;447,14;447,14;447,14;447,14;447,14;447,14;447,14;382,4;382,4;370,46;375,24;375,24;375,24;447,14;544,47;544,47
20/08/2018;09 - 10;394,93;447,21;447,21;447,21;447,21;447,21;447,21;447,21;383,67;383,67;370,99;372,85;372,85;372,85;447,21;599,29;599,29
20/08/2018;10 - 11;394,85;447,06;447,06;447,06;447,06;447,06;447,06;447,06;381,43;381,43;371,51;373,22;373,22;373,22;447,06;599,22;599,22
20/08/2018;11 - 12;393,81;439,08;439,08;439,08;439,08;439,08;439,08;439,08;380,31;380,31;371,28;373,07;373,07;373,07;439,08;492,86;492,86
20/08/2018;12 - 13;390,53;425,81;425,81;425,81;425,81;425,81;425,81;425,81;380,16;380,16;369,64;372,78;372,78;372,78;425,81;492,86;492,86
20/08/2018;13 - 14;384,93;410,14;410,14;410,14;410,14;410,14;410,14;410,14;380,01;380,01;366,36;372,63;372,63;372,63;410,14;492,63;492,63
20/08/2018;14 - 15;379,19;394,26;394,26;394,26;394,26;394,26;394,26;394,26;394,26;380,01;367,7;372,48;372,48;372,48;394,26;492,34;492,34
20/08/2018;15 - 16;378,37;393,73;393,73;393,73;393,73;393,73;393,73;393,73;393,73;379,49;367,55;373,15;373,15;373,15;393,73;477,87;477,87
20/08/2018;16 - 17;378,44;393,51;393,51;393,51;393,51;393,51;393,51;393,51;393,51;379,41;367,55;372,03;372,03;372,03;393,51;477,57;477,57
20/08/2018;17 - 18;380,01;401,49;401,49;401,49;401,49;401,49;401,49;401,49;379,26;379,26;367,7;371,21;371,21;371,21;401,49;477,49;477,49
20/08/2018;18 - 19;380,16;407,61;407,61;407,61;407,61;407,61;407,61;407,61;378,74;378,74;367,93;370,17;370,17;370,17;407,61;442,74;442,74
20/08/2018;19 - 20;379,86;406,94;406,94;406,94;406,94;406,94;406,94;406,94;378,97;378,97;368;368,52;368,52;368,52;406,94;452,21;452,21
20/08/2018;20 - 21;378,97;403,13;403,13;403,13;403,13;403,13;403,13;403,13;379,26;379,26;367,63;368,67;368,67;368,67;403,13;492,34;492,34
20/08/2018;21 - 22;378,89;395,45;395,45;395,45;395,45;395,45;395,45;395,45;394,93;379,34;367,41;368,52;368,52;368,52;395,45;433,49;433,49
20/08/2018;22 - 23;374,64;377,25;377,25;377,25;377,25;377,25;377,25;377,25;377,25;377,25;368;368;368;368;377,25;377,25;377,25
20/08/2018;23 - 00;359,28;359,43;359,43;359,43;359,43;359,43;359,43;359,43;359,43;359,43;359,43;359,43;359,43;359,43;359,43;359,43;359,43
21/08/2018;00 - 01;363,92;364,89;364,89;364,89;364,89;364,89;364,89;364,89;364,89;364,89;364,89;364,89;364,89;364,89;350,72;350,72;350,72
21/08/2018;01 - 02;359,67;359,82;359,82;359,82;359,82;359,82;359,82;359,82;359,82;359,82;359,82;359,82;359,82;359,82;354,23;354,23;354,23
21/08/2018;02 - 03;358,55;358,63;358,63;358,63;358,63;358,63;358,63;358,63;358,63;358,63;358,63;358,63;358,63;358,63;343,34;343,34;343,34
21/08/2018;03 - 04;358,18;358,26;358,26;358,26;358,26;358,26;358,26;358,26;358,26;358,26;358,26;358,26;358,26;358,26;358,26;358,26;358,26
21/08/2018;04 - 05;357,58;357,66;357,66;357,66;357,66;357,66;357,66;357,66;357,66;357,66;357,66;357,66;357,66;357,66;357,66;357,66;357,66
21/08/2018;05 - 06;364,6;364,82;364,82;364,82;364,82;364,82;364,82;364,82;364,82;364,82;364,82;364,82;364,82;364,82;351,17;351,17;351,17
21/08/2018;06 - 07;381,01;394,21;394,21;394,21;394,21;394,21;484,84;484,84;373,85;373,85;373,85;369,44;369,44;364,75;407,78;407,78;407,78
21/08/2018;07 - 08;394,51;448,66;448,66;448,66;466,64;448,66;541,6;541,6;376,38;376,38;371,76;371,76;371,76;366,83;448,66;466,64;466,64
21/08/2018;08 - 09;403,46;477,08;477,08;506,76;506,76;506,76;560,17;560,17;380,33;380,33;372,58;372,58;372,58;372,58;506,76;506,76;506,76
21/08/2018;09 - 10;403,83;457,83;457,83;502,29;546,74;502,29;560,17;560,17;379,59;379,59;373,25;373,25;373,25;373,25;502,29;515,12;515,12
21/08/2018;10 - 11;402,49;447,39;447,39;486,48;534,66;486,48;536,75;536,75;379,07;379,07;373,47;373,47;373,47;373,47;486,48;515,19;515,19
21/08/2018;11 - 12;401,07;446,87;446,87;484,61;529,66;484,61;529,66;529,66;379,14;379,14;373,47;373,47;373,47;373,47;484,61;514,75;514,75
21/08/2018;12 - 13;400,77;446,5;446,5;491,47;514;491,47;514;514;380,26;379,89;373,7;373,7;373,7;373,7;491,47;528,92;528,92
21/08/2018;13 - 14;400,1;442,24;442,24;484,76;504,97;484,76;504,97;504,97;380,19;379,96;373,85;373,85;373,85;373,17;484,76;492,97;492,97
21/08/2018;14 - 15;398,46;464,47;464,47;464,47;506,62;464,47;506,62;506,62;380,11;379,66;373,02;373,02;373,02;372,43;464,47;514,82;514,82
21/08/2018;15 - 16;399,28;469,69;469,69;469,69;492,52;469,69;504,6;504,6;379,89;376,6;372,95;372,95;372,95;371,01;469,69;492,52;492,52
21/08/2018;16 - 17;398,16;457,54;457,54;457,54;502,29;457,54;514,67;514,67;379,96;376,31;372,8;372,8;372,8;369,59;457,54;482,37;482,37
21/08/2018;17 - 18;398,24;459,1;459,1;459,1;488,04;459,1;548,46;548,46;377,35;376,23;372,58;372,58;372,58;368,55;459,1;482,22;482,22
21/08/2018;18 - 19;399,06;477,23;477,23;477,23;483,57;477,23;558,68;558,68;378,02;375,93;371,68;371,68;371,68;368,7;477,23;481,93;481,93
21/08/2018;19 - 20;399,43;482,37;482,37;482,37;486,63;482,37;570,76;570,76;375,41;375,41;371,46;371,46;371,46;368,33;482,37;482,37;482,37
21/08/2018;20 - 21;394,58;462,16;462,16;462,16;547,49;462,16;563,45;563,45;376,75;375,26;370,94;370,19;370,19;368,92;462,16;482,52;482,52
21/08/2018;21 - 22;395,55;440,53;440,53;440,53;482,52;440,53;545,03;545,03;424,57;374,22;370,94;369,74;369,74;368,33;440,53;482,52;482,52
21/08/2018;22 - 23;386,15;414,12;414,12;414,12;423,52;414,12;514,15;514,15;414,12;373,4;372,28;368,47;368,47;366,09;414,12;423,52;423,52
21/08/2018;23 - 00;372,35;378,25;378,25;378,25;378,25;378,25;461,34;461,34;373,4;371,91;371,83;366,16;366,16;365,19;378,25;378,25;378,25
22/08/2018;00 - 01;372,03;380,76;380,76;380,76;380,76;380,76;390,98;390,98;372,33;372,33;372,33;372,26;372,26;368,75;373,97;373,97;373,97
22/08/2018;01 - 02;369,05;369,95;369,95;369,95;369,95;369,95;369,95;369,95;369,95;369,95;369,95;368,98;368,98;367,56;347,2;347,2;347,2
22/08/2018;02 - 03;366,96;367,49;367,49;367,49;367,49;367,49;367,49;367,49;367,49;367,49;367,49;366,96;366,96;366,89;347,2;347,2;347,2
22/08/2018;03 - 04;361,15;361,52;361,52;361,52;361,52;361,52;361,52;361,52;361,52;361,52;361,52;361,52;361,52;361,52;347,12;347,12;347,12
22/08/2018;04 - 05;362,56;363,01;363,01;363,01;363,01;363,01;363,01;363,01;363,01;363,01;363,01;363,01;363,01;363,01;348,39;348,39;348,39
22/08/2018;05 - 06;366,22;366,22;366,22;366,22;366,22;366,22;366,22;366,22;366,22;366,22;366,22;364,05;364,05;364,05;366,22;366,22;355,48
22/08/2018;06 - 07;384,57;436,25;436,25;436,25;436,25;436,25;436,25;436,25;369,05;369,05;369,05;365,55;365,55;365,55;436,25;436,25;436,25
22/08/2018;07 - 08;402,84;509,57;509,57;509,57;509,57;509,57;522,1;522,1;370,99;370,99;370,99;365,47;365,47;365,47;509,57;509,57;509,57
22/08/2018;08 - 09;407,02;538,51;538,51;538,51;538,51;538,51;538,51;538,51;372,33;372,33;372,33;367,71;367,71;367,71;538,51;538,51;538,51
22/08/2018;09 - 10;410,52;538,06;538,06;538,06;538,06;538,06;538,06;538,06;372,78;372,78;372,78;367,93;367,93;367,93;538,06;538,06;538,06
22/08/2018;10 - 11;400,23;514,57;514,57;514,57;514,57;514,57;514,57;514,57;372,48;372,48;372,48;368,08;368,08;368,08;514,57;534,86;534,86
22/08/2018;11 - 12;397,62;506,36;506,36;506,36;506,36;506,36;506,36;506,36;371,96;371,96;371,96;367,86;367,86;367,86;506,36;506,36;506,36
22/08/2018;12 - 13;385,46;454,45;454,45;454,45;454,45;454,45;454,45;454,45;371,81;371,81;371,81;369,35;369,35;369,35;454,45;534,78;534,78
22/08/2018;13 - 14;381,13;428,05;428,05;428,05;428,05;428,05;428,05;428,05;371,89;371,89;371,89;368,01;368,01;368,01;428,05;514,72;514,72
22/08/2018;14 - 15;380,02;425,89;425,89;425,89;425,89;425,89;425,89;425,89;371,44;371,44;371,44;368,38;368,38;368,38;425,89;515,24;515,24
22/08/2018;15 - 16;383,6;446,7;446,7;446,7;446,7;446,7;446,7;446,7;371,21;371,21;371,21;367,41;367,41;367,41;446,7;508,45;508,45
22/08/2018;16 - 17;380,69;424,25;424,25;424,25;424,25;424,25;424,25;424,25;371,21;371,21;371,21;366,96;366,96;366,96;424,25;500,1;500,1
22/08/2018;17 - 18;380,69;429,91;429,91;429,91;478,39;429,91;478,39;478,39;370,84;370,84;370,84;366,22;366,22;366,22;429,91;499,58;499,58
22/08/2018;18 - 19;381,43;439,01;439,01;439,01;482,57;439,01;520,46;520,46;370,24;370,24;369,72;366,22;366,22;366,22;439,01;482,57;482,57
22/08/2018;19 - 20;381,95;437,15;437,15;437,15;437,15;437,15;522,92;522,92;369,95;369,95;369,72;366,07;366,07;366,07;437,15;484,51;484,51
22/08/2018;20 - 21;378,15;405,37;405,37;405,37;405,37;405,37;473,99;473,99;370,17;370,17;370,17;366,14;366,14;366,14;405,37;505,99;505,99
22/08/2018;21 - 22;378,67;401,5;401,5;401,5;401,5;401,5;512,41;512,41;370,84;370,84;370,69;366,07;366,07;366,07;401,5;467,13;467,13
22/08/2018;22 - 23;370,99;371,59;371,59;371,59;371,59;371,59;480,63;480,63;371,59;371,59;368,38;366,81;366,81;366,81;393,66;434,46;434,46
22/08/2018;23 - 00;359,95;358,46;358,46;358,46;358,46;358,46;419,99;419,99;358,46;363,31;358,46;358,46;358,46;358,46;336,38;336,38;336,38
23/08/2018;00 - 01;363,34;360,88;360,88;360,88;360,88;360,88;360,88;360,88;360,88;368,41;360,88;360,88;360,88;360,88;360,88;360,88;360,88
23/08/2018;01 - 02;358,41;353,79;353,79;353,79;353,79;353,79;363,41;363,41;353,79;363,41;353,79;353,79;353,79;353,79;352,89;352,89;352,89
23/08/2018;02 - 03;355,88;352,82;352,82;352,82;352,82;352,82;361,03;361,03;352,82;361,03;352,82;352,82;352,82;352,82;352,75;352,75;352,75
23/08/2018;03 - 04;358,94;356,33;356,33;356,33;356,33;356,33;362,74;362,74;356,33;362,74;356,33;356,33;356,33;356,33;351,25;351,25;351,25
23/08/2018;04 - 05;357,89;353,34;353,34;353,34;353,34;353,34;363,93;363,93;353,34;363,93;353,34;353,34;353,34;353,34;351,55;351,55;351,55
23/08/2018;05 - 06;370,57;367,81;367,81;367,81;367,81;367,81;407,65;407,65;367,81;373,71;367,81;367,81;367,81;367,81;348,27;348,27;348,27
