datetime;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT;FRE
10/04/2015;19 - 20;194,11;197,77;197,77;197,77;197,77;197,77;312,98;312,98;186,26;186,26;186,26;197,77;197,77;197,77;197,77;311,34;448,96;
10/04/2015;20 - 21;190,97;199,34;199,34;199,34;199,34;199,34;214,06;214,06;186,94;186,94;186,94;199,34;199,34;199,34;199,34;299,38;299,38;
10/04/2015;21 - 22;190,07;194,56;194,56;194,56;194,56;194,56;194,56;194,56;187,09;187,09;187,09;199,19;199,19;194,56;194,56;299,38;299,38;
10/04/2015;22 - 23;186,86;185,37;185,37;185,37;185,37;185,37;185,37;185,37;185,37;185,37;185,37;198,59;198,59;192,76;185,37;195,01;195,01;
10/04/2015;23 - 00;183,95;181,86;181,86;181,86;181,86;181,86;181,86;181,86;181,86;181,86;181,86;196,8;196,8;191,64;181,86;194,63;194,63;
11/04/2015;00 - 01;188,11;190,57;190,57;190,57;190,57;190,57;190,57;190,57;186,91;186,91;186,91;190,57;190,57;190,57;190,57;190,87;190,87;
11/04/2015;01 - 02;187,06;188,7;188,7;188,7;188,7;188,7;188,7;188,7;186,16;186,16;186,16;188,7;188,7;188,7;188,7;190,72;190,72;
11/04/2015;02 - 03;186,69;188,85;188,85;188,85;188,85;188,85;185,42;188,85;185,42;185,42;185,42;188,85;188,85;188,85;188,85;190,72;190,72;
11/04/2015;03 - 04;185,94;187,96;187,96;187,96;187,96;187,96;184,89;187,96;184,89;184,89;184,89;187,96;187,96;187,96;187,96;190,72;190,72;
11/04/2015;04 - 05;185,87;187,81;187,81;187,81;187,81;187,81;184,82;187,81;184,82;184,82;184,82;187,81;187,81;187,81;187,81;190,87;190,87;
11/04/2015;05 - 06;186,24;188,41;188,41;188,41;188,41;188,41;185,04;188,41;185,04;185,04;185,04;188,41;188,41;188,41;188,41;191,1;191,1;
11/04/2015;06 - 07;186,99;189,97;189,97;189,97;189,97;189,97;185,42;189,97;185,42;185,42;185,42;189,97;189,97;189,97;189,97;291,42;291,42;
11/04/2015;07 - 08;189,38;195,8;195,8;195,8;195,8;195,8;186,91;195,8;186,91;186,91;186,91;195,8;195,8;195,8;195,8;291,57;291,57;
11/04/2015;08 - 09;190,57;197;197;197;197;229,42;187,96;197;187,96;187,96;187,96;197;197;197;229,42;291,65;291,65;
11/04/2015;09 - 10;192,51;201,11;201,11;201,11;201,11;229,42;196,32;201,11;188,18;188,18;188,18;201,11;201,11;201,11;229,42;291,57;291,57;
11/04/2015;10 - 11;190,12;196,18;196,18;196,18;196,18;229,42;196,18;196,18;187,14;187,14;187,14;196,18;196,18;196,18;229,42;291,57;291,57;
11/04/2015;11 - 12;187,29;187,43;187,43;187,43;187,43;232,41;187,43;187,43;185,12;185,12;185,12;194,53;194,53;191,32;232,41;291,57;291,57;
11/04/2015;12 - 13;183,77;182,58;182,58;182,58;182,58;229,49;163,01;182,58;182,58;182,58;182,58;193,41;193,41;190,87;229,49;291,42;291,42;
11/04/2015;13 - 14;181,91;180,19;180,19;180,19;180,19;214,25;179,89;180,19;179,89;179,89;179,89;191,77;191,77;190,57;214,25;291,42;291,42;
11/04/2015;14 - 15;179,59;176,45;176,45;176,45;176,45;205,21;176,45;176,45;176,45;176,45;176,45;190,27;190,27;190,27;205,21;291,5;291,5;
11/04/2015;15 - 16;178,25;173,47;173,47;173,47;173,47;219,56;166,82;173,47;173,47;173,47;173,47;189,75;189,75;189,75;219,56;291,72;291,72;
11/04/2015;16 - 17;178,92;174,14;174,14;174,14;174,14;229,87;174,14;174,14;174,14;174,14;174,14;189,08;189,08;189,08;229,87;291,5;291,5;
11/04/2015;17 - 18;179,37;175,48;175,48;175,48;175,48;229,87;167,79;175,48;175,48;175,48;175,48;188,7;188,7;188,7;229,87;291,65;291,65;
11/04/2015;18 - 19;181,38;178,84;178,84;178,84;178,84;229,64;178,84;178,84;178,84;178,84;178,84;189,15;189,15;189,15;229,64;229,64;229,64;
11/04/2015;19 - 20;181,01;179,44;179,44;179,44;179,44;179,44;179,44;179,44;179,44;179,44;179,44;190,5;190,5;190,5;179,44;291,57;291,57;
11/04/2015;20 - 21;183,77;183,03;183,03;183,03;183,03;183,03;183,03;183,03;183,03;183,03;183,03;191,69;191,69;191,69;183,03;291,5;291,5;
11/04/2015;21 - 22;182,8;181,76;181,76;181,76;181,76;181,76;181,76;181,76;181,76;181,76;181,76;190,27;190,27;190,27;181,76;291,5;291,5;
11/04/2015;22 - 23;180,41;178,77;178,77;178,77;178,77;178,77;178,77;178,77;178,77;178,77;178,77;189,53;189,53;189,53;178,77;235,47;235,47;
11/04/2015;23 - 00;172,72;165,17;165,17;165,17;165,17;165,17;165,17;165,17;165,17;165,17;165,17;188,48;188,48;188,48;165,17;205,51;205,51;
12/04/2015;00 - 01;153,02;158,17;158,17;158,17;158,17;158,17;-91;9,94;158,17;158,17;158,17;182,08;182,08;182,08;158,17;194,41;194,41;
12/04/2015;01 - 02;142,18;151,67;151,67;151,67;151,67;151,67;-100,27;-100,27;151,67;151,67;151,67;181,18;181,18;181,18;151,67;194,41;194,41;
12/04/2015;02 - 03;136,5;146,81;146,81;146,81;146,81;146,81;-91,15;-91,15;146,81;146,81;146,81;180,51;180,51;180,51;146,81;194,33;194,33;
12/04/2015;03 - 04;150,18;145,92;145,92;145,92;145,92;145,92;0,75;0,75;145,92;145,92;145,92;179,99;179,99;179,99;145,92;191,27;191,27;
12/04/2015;04 - 05;155,56;147,86;147,86;147,86;147,86;147,86;84,95;84,95;147,86;147,86;147,86;179,99;179,99;179,99;147,86;194,33;194,33;
12/04/2015;05 - 06;151,52;143,9;143,9;143,9;143,9;143,9;106,84;106,84;144,13;144,13;144,13;179,76;179,76;179,76;143,9;194,41;194,41;
12/04/2015;06 - 07;151,6;139,49;139,49;139,49;139,49;139,49;97,05;97,05;149,8;149,8;149,8;179,91;179,91;179,91;139,49;139,49;139,49;
12/04/2015;07 - 08;156,23;151,3;151,3;151,3;151,3;151,3;106,62;151,3;151,6;151,6;151,6;180,66;180,66;180,66;151,3;151,3;151,3;
12/04/2015;08 - 09;160,94;153,46;153,46;153,46;153,46;153,46;111,1;153,46;157,57;157,57;157,57;182,08;182,08;182,08;153,46;153,46;153,46;
12/04/2015;09 - 10;169,45;167,14;167,14;167,14;167,14;167,14;106,47;167,14;167,14;167,14;167,14;182,98;182,98;182,98;167,14;167,14;167,14;
12/04/2015;10 - 11;173,94;172,97;172,97;172,97;172,97;172,97;69,26;172,97;172,97;172,97;172,97;183,8;183,8;183,8;172,97;172,97;172,97;
12/04/2015;11 - 12;171,77;171,92;171,92;171,92;171,92;171,92;0,6;171,92;171,92;171,92;171,92;183,72;183,72;183,72;171,92;171,92;171,92;
12/04/2015;12 - 13;166,99;168,71;168,71;168,71;168,71;168,71;-37,06;168,71;168,71;168,71;168,71;183,43;183,43;183,43;168,71;168,71;168,71;
12/04/2015;13 - 14;161,01;163,33;163,33;163,33;163,33;163,33;-90,55;163,33;163,33;163,33;163,33;183,13;183,13;183,13;163,33;163,33;163,33;
12/04/2015;14 - 15;156,3;157,13;157,13;157,13;157,13;157,13;-90,7;157,13;157,13;157,13;157,13;182,9;182,9;182,9;157,13;157,13;157,13;
12/04/2015;15 - 16;155,63;156,45;156,45;156,45;156,45;156,45;-90,55;156,45;156,45;156,45;156,45;182,6;182,6;182,6;156,45;156,45;156,45;
12/04/2015;16 - 17;159,89;159,67;159,67;159,67;159,67;159,67;-19,5;159,67;159,67;159,67;159,67;182,53;182,53;182,53;159,67;159,67;159,67;
12/04/2015;17 - 18;169,75;165,49;165,49;165,49;165,49;165,49;75,91;165,49;165,49;165,49;165,49;182,68;182,68;182,68;165,49;165,49;165,49;
12/04/2015;18 - 19;173,94;170,72;170,72;170,72;170,72;170,72;156,75;170,72;170,72;170,72;170,72;182,83;182,83;182,83;170,72;170,72;170,72;
12/04/2015;19 - 20;182,98;184,77;184,77;184,77;184,77;184,77;193,51;184,77;179,91;179,91;179,91;184,77;184,77;184,77;184,77;184,77;184,77;
12/04/2015;20 - 21;184,55;184,47;184,47;184,47;184,47;184,47;184,47;184,47;184,02;184,02;184,02;185,97;185,97;185,97;184,47;184,47;184,47;
12/04/2015;21 - 22;185,29;184,92;184,92;184,92;184,92;184,92;184,92;184,92;184,92;184,92;184,92;186,04;186,04;186,04;184,92;184,92;184,92;
12/04/2015;22 - 23;183,35;182,98;182,98;182,98;182,98;182,98;193,81;182,98;182,08;182,08;182,08;185,22;185,22;185,22;182,98;194,41;194,41;
12/04/2015;23 - 00;168,03;163,4;163,4;163,4;163,4;163,4;151,67;163,4;163,4;163,4;163,4;182,83;182,83;182,83;163,4;186,94;186,94;
13/04/2015;00 - 01;154,06;139,12;139,12;139,12;139,12;139,12;139,12;139,12;149,43;149,43;149,43;181,93;181,93;181,93;139,12;139,12;139,12;
13/04/2015;01 - 02;151,37;124,55;124,55;124,55;124,55;124,55;124,55;124,55;149,95;149,95;149,95;180,96;180,96;180,96;124,55;186,86;186,86;
13/04/2015;02 - 03;141,29;111,7;111,7;111,7;111,7;111,7;0,82;111,7;147,56;147,56;147,56;180,44;180,44;180,44;111,7;111,7;111,7;
13/04/2015;03 - 04;138,97;121,71;121,71;121,71;121,71;121,71;0,3;121,71;149,88;149,88;149,88;180,06;180,06;180,06;121,71;121,71;121,71;
13/04/2015;04 - 05;150,33;145,1;145,1;145,1;145,1;145,1;0,07;145,1;151,67;151,67;151,67;180,51;180,51;180,51;145,1;145,1;145,1;
13/04/2015;05 - 06;168,86;165,94;165,94;165,94;165,94;165,94;3,29;165,94;165,94;165,94;165,94;181,71;181,71;181,71;165,94;187,01;187,01;
13/04/2015;06 - 07;186,79;193,14;193,14;193,14;193,14;222,87;193,14;193,14;180,89;180,89;180,89;193,14;193,14;193,14;222,87;222,87;291,91;
13/04/2015;07 - 08;193,44;206,96;206,96;206,96;206,96;331,96;186,64;206,96;186,64;186,64;186,64;206,96;206,96;206,96;331,96;331,96;373,8;
13/04/2015;08 - 09;194,18;204,64;204,64;204,64;204,64;374,1;187,53;204,64;187,53;187,53;187,53;204,64;204,64;204,64;374,1;374,1;374,1;
13/04/2015;09 - 10;192,84;199,26;199,26;199,26;199,26;373,95;186,86;199,26;186,86;186,86;186,86;199,26;199,26;199,26;373,95;373,95;373,95;
13/04/2015;10 - 11;190,82;195,83;195,83;195,83;195,83;373,95;186,49;195,83;186,49;186,49;186,49;195,83;195,83;195,83;373,95;373,95;373,95;
13/04/2015;11 - 12;188,58;192,91;192,91;192,91;192,91;373,72;191,79;192,91;184,32;184,32;184,32;192,91;192,91;192,91;373,72;373,72;373,72;
13/04/2015;12 - 13;186,41;188,36;188,36;188,36;188,36;372,98;173,64;188,36;181,11;181,11;181,11;192,09;192,09;192,09;372,98;372,98;372,98;
13/04/2015;13 - 14;185,59;186,34;186,34;186,34;186,34;331,88;169,83;186,34;180,74;180,74;180,74;192,09;192,09;192,09;331,88;331,88;331,88;
13/04/2015;14 - 15;183,72;185,14;185,14;185,14;185,14;185,14;165,27;185,14;179,99;179,99;179,99;192,24;192,24;192,24;185,14;187,53;187,53;
13/04/2015;15 - 16;183,35;183,8;183,8;183,8;183,8;183,8;172,44;183,8;179,91;179,91;179,91;191,87;191,87;191,87;183,8;187,31;187,31;
13/04/2015;16 - 17;184,77;182,98;182,98;182,98;182,98;229,6;181,71;182,98;182,45;182,45;182,45;190,9;190,9;190,9;229,6;291,91;291,91;
13/04/2015;17 - 18;187,16;190,9;190,9;190,9;190,9;229,52;190,9;190,9;184,62;184,62;184,62;190,9;190,9;190,9;229,52;291,99;291,99;
13/04/2015;18 - 19;188,51;190,22;190,22;190,22;190,22;229,82;188,88;190,22;186,86;186,86;186,86;191,35;191,35;191,35;229,82;292,06;292,06;
13/04/2015;19 - 20;191,2;194,78;194,78;194,78;194,78;265,99;187,76;194,78;188,36;188,36;188,36;194,78;194,78;194,78;265,99;309,62;336,52;
13/04/2015;20 - 21;193,66;197,32;197,32;197,32;197,32;197,32;191,2;197,32;190,6;190,6;190,6;197,32;197,32;197,32;197,32;291,46;291,46;
13/04/2015;21 - 22;193,51;195,23;195,23;195,23;195,23;195,23;192,02;195,23;192,02;192,02;192,02;195,23;195,23;195,23;195,23;291,54;291,54;
13/04/2015;22 - 23;189,93;189,63;189,63;189,63;189,63;189,63;189,63;189,63;189,63;189,63;189,63;190,52;190,52;190,52;189,63;291,39;291,39;
13/04/2015;23 - 00;187,24;186,71;186,71;186,71;186,71;186,71;186,71;186,71;186,71;186,71;186,71;188,8;188,8;188,8;186,71;194,63;194,63;
14/04/2015;00 - 01;185,5;182,66;182,66;182,66;182,66;182,66;182,66;182,66;184,97;184,97;184,97;188,41;188,41;188,41;182,66;186,84;186,84;
14/04/2015;01 - 02;184,38;183,26;183,26;183,26;183,26;183,26;183,26;183,26;183,26;183,26;183,26;186,84;186,84;186,84;183,26;186,77;186,77;
14/04/2015;02 - 03;184,23;183,26;183,26;183,26;183,26;183,26;183,26;183,26;183,26;183,26;183,26;186,1;186,1;186,1;183,26;186,77;186,77;
14/04/2015;03 - 04;185,2;184,53;184,53;184,53;184,53;184,53;184,53;184,53;184,53;184,53;184,53;185,95;185,95;185,95;184,53;186,77;186,77;
14/04/2015;04 - 05;186,39;186,1;186,1;186,1;186,1;186,1;186,1;186,1;186,1;186,1;186,1;186,1;186,1;186,1;186,1;187,07;187,07;
14/04/2015;05 - 06;189,23;188,93;188,93;188,93;188,93;188,93;188,93;188,93;188,93;188,93;188,93;188,93;188,93;188,93;188,93;188,93;188,93;
14/04/2015;06 - 07;199,54;209,85;209,85;209,85;209,85;238,46;192,07;209,85;192,07;192,07;192,07;209,85;209,85;209,85;238,46;309,44;336,33;
14/04/2015;07 - 08;223,52;252,58;252,58;332,3;332,3;332,3;237,79;332,3;193,86;193,86;193,86;252,58;252,58;224,12;332,3;332,3;336,78;
14/04/2015;08 - 09;231,14;369,2;369,2;369,2;369,2;369,2;231,74;369,2;193,42;193,42;193,42;369,2;369,2;225,32;369,2;369,2;369,2;
14/04/2015;09 - 10;221,73;341,86;341,86;341,86;341,86;341,86;224,35;341,86;193,27;193,27;193,27;341,86;341,86;225,76;341,86;341,86;341,86;
14/04/2015;10 - 11;217,02;328,34;328,34;328,34;328,34;328,34;194,54;328,34;192,74;192,74;192,74;328,34;328,34;225,24;328,34;328,34;336,33;
14/04/2015;11 - 12;208,28;314,44;314,44;314,44;314,44;314,44;191,25;314,44;191,25;191,25;191,25;314,44;314,44;224,57;314,44;314,44;314,44;
14/04/2015;12 - 13;204,47;310,03;310,03;310,03;310,03;310,03;190,35;310,03;190,35;190,35;190,35;310,03;310,03;220,31;310,03;310,03;314,22;
14/04/2015;13 - 14;200,89;252,58;252,58;252,58;252,58;314,44;189,98;252,58;189,98;189,98;189,98;252,58;252,58;220,09;314,44;314,44;314,44;
14/04/2015;14 - 15;194,61;220,24;220,24;220,24;220,24;223,75;187,74;220,24;187,74;187,74;187,74;220,24;220,24;220,24;223,75;309,51;309,51;
14/04/2015;15 - 16;193,34;216,87;216,87;216,87;216,87;229,35;187,37;216,87;187,37;187,37;187,37;216,87;216,87;216,87;229,35;309,44;309,44;
14/04/2015;16 - 17;191,03;205,67;205,67;205,67;205,67;229,35;175,56;205,67;184,97;184,97;184,97;205,67;205,67;205,67;229,35;309,88;309,88;
14/04/2015;17 - 18;192,07;201,48;201,48;201,48;201,48;220,68;196,63;201,48;187,22;187,22;187,22;201,48;201,48;201,48;220,68;309,88;309,88;
14/04/2015;18 - 19;193,42;200,07;200,07;200,07;200,07;229,8;189,91;200,07;189,91;189,91;189,91;200,07;200,07;200,07;229,8;309,81;309,81;
14/04/2015;19 - 20;193,72;200,21;200,21;200,21;200,21;249;189,91;200,21;189,91;189,91;189,91;200,21;200,21;200,21;249;309,59;309,59;
14/04/2015;20 - 21;193,42;201,41;201,41;201,41;201,41;201,41;190,73;201,41;190,73;190,73;190,73;201,41;201,41;201,41;201,41;291,43;291,43;
14/04/2015;21 - 22;192,07;195,21;195,21;195,21;195,21;195,21;190,73;195,21;190,73;190,73;190,73;195,21;195,21;195,21;195,21;195,21;195,21;
14/04/2015;22 - 23;188,49;188,04;188,04;188,04;188,04;188,04;188,04;188,04;188,04;188,04;188,04;191,7;191,7;191,7;188,04;194,76;194,76;
14/04/2015;23 - 00;183,11;181,24;181,24;181,24;181,24;181,24;181,24;181,24;181,24;181,24;181,24;189,53;189,53;189,53;181,24;187,51;187,51;
15/04/2015;00 - 01;179,01;176,32;176,32;176,32;176,32;176,32;172,14;176,32;176,32;176,32;176,32;185,14;185,14;185,14;176,32;197,98;197,98;
15/04/2015;01 - 02;181,18;179,76;179,76;179,76;179,76;179,76;179,76;179,76;179,76;179,76;179,76;184,24;184,24;184,24;179,76;194,55;194,55;
15/04/2015;02 - 03;178,79;176,47;176,47;176,47;176,47;176,47;176,47;176,47;176,47;176,47;176,47;183,64;183,64;183,64;176,47;194,4;194,4;
15/04/2015;03 - 04;180,88;179,68;179,68;179,68;179,68;179,68;179,68;179,68;179,68;179,68;179,68;183,72;183,72;183,72;179,68;194,47;194,47;
15/04/2015;04 - 05;184,54;184,46;184,46;184,46;184,46;184,46;184,46;184,46;184,46;184,46;184,46;184,46;184,46;184,46;184,46;197,98;197,98;
15/04/2015;05 - 06;187,75;187,68;187,68;187,68;187,68;187,68;187,68;187,68;187,68;187,68;187,68;187,68;187,68;187,68;187,68;291,48;291,48;
15/04/2015;06 - 07;193,95;192,75;192,75;192,75;192,75;301,94;192,75;192,75;192,75;192,75;192,75;192,75;192,75;192,75;301,94;301,94;301,94;
15/04/2015;07 - 08;209,78;200,6;200,6;200,6;200,6;349,14;200,6;200,6;200,6;200,6;200,6;200,6;200,6;200,6;349,14;349,14;349,14;
15/04/2015;08 - 09;221,36;218,59;218,59;218,59;218,59;349,21;204,93;218,59;218,59;204,93;204,93;218,59;218,59;218,59;349,21;349,21;349,21;
15/04/2015;09 - 10;215,61;213,67;213,67;213,67;213,67;349,21;213,67;213,67;213,67;200,37;200,37;213,67;213,67;213,67;349,21;349,21;349,21;
15/04/2015;10 - 11;200,97;200,6;200,6;200,6;200,6;336,52;197,91;200,6;200,6;194,77;194,77;200,6;200,6;200,6;336,52;336,52;336,52;
15/04/2015;11 - 12;196,86;198,06;198,06;198,06;198,06;336,67;175,8;198,06;198,06;192,16;192,16;198,06;198,06;198,06;336,67;336,67;336,67;
15/04/2015;12 - 13;194,1;198,13;198,13;198,13;198,13;336,29;164,23;198,13;198,13;190,51;190,51;198,13;198,13;198,13;336,29;336,29;336,29;
15/04/2015;13 - 14;193,2;195,74;195,74;195,74;195,74;302,24;148,77;195,74;195,74;189,77;190,51;195,74;195,74;195,74;302,24;302,24;302,24;
15/04/2015;14 - 15;191,26;193,13;193,13;193,13;193,13;229,8;91,86;193,13;193,13;188,95;190,36;193,13;193,13;193,13;229,8;229,8;229,8;
15/04/2015;15 - 16;189,62;190,51;190,51;190,51;190,51;190,51;102,54;190,51;190,51;188,2;190,51;192,46;192,46;192,46;190,51;190,51;190,51;
15/04/2015;16 - 17;189,77;188,87;188,87;188,87;188,87;262,96;98,06;188,87;188,87;187,97;188,87;192,08;192,08;192,08;262,96;291,48;291,48;
15/04/2015;17 - 18;189,39;188,57;188,57;188,57;188,57;232,78;148,77;188,57;188,57;187,68;188,57;192,01;192,01;192,01;232,78;291,41;291,41;
15/04/2015;18 - 19;191,78;190,74;190,74;190,74;190,74;242,79;190,74;190,74;190,74;190,74;190,74;192,31;192,31;192,31;242,79;242,79;242,79;
15/04/2015;19 - 20;191,86;190,66;190,66;190,66;190,66;291,33;190,66;190,66;190,66;190,66;190,66;192,6;192,6;192,6;291,33;291,33;291,33;
15/04/2015;20 - 21;191,63;191,48;191,48;191,48;191,48;191,48;191,48;191,48;191,48;191,48;191,48;192,75;192,75;192,75;191,48;191,48;191,48;
15/04/2015;21 - 22;190,66;190,14;190,14;190,14;190,14;190,14;190,14;190,14;190,14;190,14;190,14;192,75;192,75;192,75;190,14;190,14;190,14;
15/04/2015;22 - 23;188,5;188,05;188,05;188,05;188,05;188,05;188,05;188,05;188,05;188,05;188,05;191,86;191,86;191,86;188,05;190,74;190,74;
15/04/2015;23 - 00;184,46;182,67;182,67;182,67;182,67;182,67;182,67;182,67;182,67;182,67;182,67;190,14;190,14;190,14;182,67;190,96;190,96;
16/04/2015;00 - 01;175,4;173,16;173,16;173,16;173,16;173,16;173,16;173,16;173,16;173,16;173,16;179,21;179,21;179,21;173,16;187,27;187,27;
16/04/2015;01 - 02;172,79;169,13;169,13;169,13;169,13;169,13;169,13;169,13;169,13;169,13;169,13;177,86;177,86;177,86;169,13;187,12;187,12;
16/04/2015;02 - 03;172,19;168,23;168,23;168,23;168,23;168,23;168,23;168,23;168,23;168,23;168,23;177,34;177,34;177,34;168,23;187,05;187,05;
16/04/2015;03 - 04;173,98;172,19;172,19;172,19;172,19;172,19;172,19;172,19;172,19;172,19;172,19;177,19;177,19;177,19;172,19;187,2;187,2;
16/04/2015;04 - 05;177,79;177,94;177,94;177,94;177,94;177,94;177,94;177,94;177,94;177,94;177,94;177,94;177,94;177,94;177,94;190,71;190,71;
16/04/2015;05 - 06;183,54;183,61;183,61;183,61;183,61;183,61;183,61;183,61;183,61;183,61;183,61;183,61;183,61;183,61;183,61;194,29;194,29;
16/04/2015;06 - 07;189,89;188,77;188,77;188,77;188,77;298,9;188,77;188,77;188,77;188,77;188,77;188,77;188,77;188,77;298,9;298,9;298,9;
16/04/2015;07 - 08;206,99;200,49;200,49;200,49;200,49;338,85;200,49;200,49;200,49;200,49;200,49;200,49;200,49;200,49;338,85;338,85;338,85;
16/04/2015;08 - 09;214,9;209,9;209,9;209,9;209,9;347,29;208,78;209,9;209,9;208,78;208,78;209,9;209,9;209,9;347,29;347,29;347,29;
16/04/2015;09 - 10;209,82;203,33;203,33;203,33;203,33;347,29;203,33;203,33;203,33;203,33;203,33;203,33;203,33;203,33;347,29;347,29;347,29;
16/04/2015;10 - 11;204,97;198,1;198,1;198,1;198,1;347,29;198,1;198,1;198,1;198,1;198,1;198,1;198,1;198,1;347,29;347,29;347,29;
16/04/2015;11 - 12;199,89;195,49;195,49;195,49;195,49;306;195,49;195,49;195,49;195,49;195,49;195,49;195,49;195,49;306;306;306;
16/04/2015;12 - 13;193,47;190,78;190,78;190,78;190,78;305,7;190,48;190,78;190,78;190,48;190,78;190,78;190,78;190,78;305,7;305,7;305,7;
16/04/2015;13 - 14;191,53;190,11;190,11;190,11;190,11;298,83;190,11;190,11;190,11;190,11;190,11;190,11;190,11;190,11;298,83;298,83;298,83;
16/04/2015;14 - 15;189,59;189,14;189,14;189,14;189,14;229,54;189,14;189,14;189,14;189,14;189,14;189,14;189,14;189,14;229,54;229,54;229,54;
16/04/2015;15 - 16;189,21;188,77;188,77;188,77;188,77;229,61;188,77;188,77;188,77;188,77;188,77;188,77;188,77;188,77;229,61;229,61;229,61;
16/04/2015;16 - 17;188,47;187,57;187,57;187,57;187,57;298,75;187,57;187,57;187,57;187,57;187,57;187,72;187,72;187,72;298,75;298,75;298,75;
16/04/2015;17 - 18;189,59;188,69;188,69;188,69;188,69;282,03;188,69;188,69;188,69;188,69;188,69;188,69;188,69;188,69;282,03;282,03;282,03;
16/04/2015;18 - 19;190,48;189,51;189,51;189,51;189,51;263,06;189,51;189,51;189,51;189,51;189,51;189,51;189,51;189,51;263,06;263,06;263,06;
16/04/2015;19 - 20;191,6;190,04;190,04;190,04;190,04;299,13;190,04;190,04;190,04;190,04;190,04;190,04;190,04;190,04;299,13;299,13;299,13;
16/04/2015;20 - 21;194,07;193,47;193,47;193,47;193,47;201,46;193,47;193,47;193,47;193,47;193,47;193,47;193,47;193,47;201,46;201,46;201,46;
16/04/2015;21 - 22;192,8;192,8;192,8;192,8;192,8;192,8;192,8;192,8;192,8;192,8;192,8;192,8;192,8;192,8;192,8;194,29;194,29;
16/04/2015;22 - 23;189,06;189,06;189,06;189,06;189,06;189,06;189,06;189,06;189,06;189,06;189,06;189,06;189,06;189,06;189,06;194,14;194,14;
16/04/2015;23 - 00;186,15;186,15;186,15;186,15;186,15;186,15;186,15;186,15;186,15;186,15;186,15;186,15;186,15;186,15;186,15;194,14;194,14;
17/04/2015;00 - 01;178,88;178,58;178,58;178,58;178,58;178,58;178,58;178,58;178,58;178,58;178,58;180;180;180;178,58;190,83;190,83;
17/04/2015;01 - 02;177,84;177,17;177,17;177,17;177,17;177,17;177,17;177,17;177,17;177,17;177,17;179,03;179,03;179,03;177,17;190,68;190,68;
17/04/2015;02 - 03;177,69;177,02;177,02;177,02;177,02;177,02;177,02;177,02;177,02;177,02;177,02;178,66;178,66;178,66;177,02;190,68;190,68;
